# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl480
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.000000e-05,8.149038e-13,9.642488e-12,1.541820e-10,3.255030e-05,3.441797e-05,4.863684e-05,1.010073e+03,1.127139e+03,1.266427e+03,3.353539e-07
1.314147e-05,5.240234e-12,1.564781e-11,5.855684e-10,3.323785e-05,3.595465e-05,5.472476e-05,1.080161e+03,1.196993e+03,1.334527e+03,6.350404e-07
1.726983e-05,8.639874e-12,1.155867e-10,1.439303e-09,3.399080e-05,4.813178e-05,5.627947e-05,1.152987e+03,1.268719e+03,1.402690e+03,1.279713e-06
2.269511e-05,4.560799e-11,4.862371e-10,4.199391e-09,3.962368e-05,5.437580e-05,5.745330e-05,1.227522e+03,1.341949e+03,1.472403e+03,2.410583e-06
2.982471e-05,1.496685e-10,1.453296e-09,1.150199e-08,5.052109e-05,5.556416e-05,5.815493e-05,1.304167e+03,1.416324e+03,1.543108e+03,4.098084e-06
3.919407e-05,6.488543e-10,3.866876e-09,2.465581e-08,5.395951e-05,5.651032e-05,5.882054e-05,1.382400e+03,1.492212e+03,1.614353e+03,6.792903e-06
5.150678e-05,2.381502e-09,1.102546e-08,5.222845e-08,5.525066e-05,5.704244e-05,5.923968e-05,1.461850e+03,1.568638e+03,1.686266e+03,1.095709e-05
6.768750e-05,7.247240e-09,2.782228e-08,1.107650e-07,5.562070e-05,5.738581e-05,5.959332e-05,1.542510e+03,1.645693e+03,1.758780e+03,1.741299e-05
8.895135e-05,1.809839e-08,5.930115e-08,2.071047e-07,5.577432e-05,5.751746e-05,5.971926e-05,1.624908e+03,1.723082e+03,1.830415e+03,2.727257e-05
1.168952e-04,4.026585e-08,1.169337e-07,3.565977e-07,5.555941e-05,5.728172e-05,5.947565e-05,1.707283e+03,1.800583e+03,1.901845e+03,4.231371e-05
1.536175e-04,8.750071e-08,2.307756e-07,6.142694e-07,5.496357e-05,5.669649e-05,5.889577e-05,1.789284e+03,1.877456e+03,1.972414e+03,6.557395e-05
2.018760e-04,1.775114e-07,4.169863e-07,9.916375e-07,5.411147e-05,5.586378e-05,5.805469e-05,1.871611e+03,1.954000e+03,2.042511e+03,1.008893e-04
2.652948e-04,3.299535e-07,6.870966e-07,1.461858e-06,5.300398e-05,5.476631e-05,5.691322e-05,1.953081e+03,2.029846e+03,2.111133e+03,1.531547e-04
3.486365e-04,5.676054e-07,1.082876e-06,2.132661e-06,5.124681e-05,5.290666e-05,5.496811e-05,2.032727e+03,2.104055e+03,2.178561e+03,2.295591e-04
4.581598e-04,8.982433e-07,1.611226e-06,2.914444e-06,4.907251e-05,5.063662e-05,5.253540e-05,2.111940e+03,2.176506e+03,2.243946e+03,3.404512e-04
6.020894e-04,1.349964e-06,2.272819e-06,3.736152e-06,4.659612e-05,4.806693e-05,4.982339e-05,2.189104e+03,2.246740e+03,2.307462e+03,4.997988e-04
7.912343e-04,1.939230e-06,3.024843e-06,4.746897e-06,4.372995e-05,4.510994e-05,4.674731e-05,2.263191e+03,2.314920e+03,2.368793e+03,7.245626e-04
1.039798e-03,2.587525e-06,3.831586e-06,5.568236e-06,4.051678e-05,4.183867e-05,4.339965e-05,2.334999e+03,2.380175e+03,2.427258e+03,1.035795e-03
1.366448e-03,3.261375e-06,4.583085e-06,6.337401e-06,3.746711e-05,3.886476e-05,4.038169e-05,2.403511e+03,2.442756e+03,2.483072e+03,1.460274e-03
1.795714e-03,3.951945e-06,5.331907e-06,7.040560e-06,3.418394e-05,3.562653e-05,3.709948e-05,2.469095e+03,2.502008e+03,2.535693e+03,2.024060e-03
2.359833e-03,4.556297e-06,5.960991e-06,7.573132e-06,3.154424e-05,3.293863e-05,3.435313e-05,2.530318e+03,2.557238e+03,2.585126e+03,2.758158e-03
3.101169e-03,5.051762e-06,6.462780e-06,8.022388e-06,2.941386e-05,3.069076e-05,3.201576e-05,2.586737e+03,2.609260e+03,2.630814e+03,3.704004e-03
4.075393e-03,5.435054e-06,6.871080e-06,8.379560e-06,2.766587e-05,2.875191e-05,2.996508e-05,2.638586e+03,2.656149e+03,2.672722e+03,4.909544e-03
5.355667e-03,5.701564e-06,7.158624e-06,8.649548e-06,2.682132e-05,2.777043e-05,2.888354e-05,2.685329e+03,2.698469e+03,2.710852e+03,6.423377e-03
7.038136e-03,5.838415e-06,7.330197e-06,8.835051e-06,2.645786e-05,2.732378e-05,2.836994e-05,2.726069e+03,2.735931e+03,2.745663e+03,8.296422e-03
9.249147e-03,5.918516e-06,7.409592e-06,8.949498e-06,2.644383e-05,2.729903e-05,2.834006e-05,2.759551e+03,2.768660e+03,2.777223e+03,1.058847e-02
1.215474e-02,5.941344e-06,7.416217e-06,8.980969e-06,2.727577e-05,2.818592e-05,2.924060e-05,2.786477e+03,2.796255e+03,2.805025e+03,1.334479e-02
1.597312e-02,5.846801e-06,7.311342e-06,8.834889e-06,2.850809e-05,2.948576e-05,3.061202e-05,2.806737e+03,2.818291e+03,2.828775e+03,1.659405e-02
2.099104e-02,5.672158e-06,7.123391e-06,8.624089e-06,3.008006e-05,3.111659e-05,3.232915e-05,2.821186e+03,2.834825e+03,2.847500e+03,2.036483e-02
2.758532e-02,5.365221e-06,6.759389e-06,8.233618e-06,3.235996e-05,3.347946e-05,3.479651e-05,2.829935e+03,2.845691e+03,2.860383e+03,2.464033e-02
3.625117e-02,4.992001e-06,6.299698e-06,7.705469e-06,3.479312e-05,3.598511e-05,3.737816e-05,2.834391e+03,2.851154e+03,2.868064e+03,2.952899e-02
4.763938e-02,4.742800e-06,5.939677e-06,7.248744e-06,3.676498e-05,3.789290e-05,3.925667e-05,2.849080e+03,2.861499e+03,2.874638e+03,3.560468e-02
6.260517e-02,4.692466e-06,5.832576e-06,7.114120e-06,3.769705e-05,3.876982e-05,4.011100e-05,2.878300e+03,2.889084e+03,2.900083e+03,4.372753e-02
8.227241e-02,4.904964e-06,6.065880e-06,7.422534e-06,3.727291e-05,3.829255e-05,3.956340e-05,2.923130e+03,2.934405e+03,2.946027e+03,5.489540e-02
1.081181e-01,5.391445e-06,6.649650e-06,8.146595e-06,3.569158e-05,3.661237e-05,3.773861e-05,2.986356e+03,2.998922e+03,3.012860e+03,7.067702e-02
1.420831e-01,6.084081e-06,7.524629e-06,9.231213e-06,3.307672e-05,3.385562e-05,3.482775e-05,3.069319e+03,3.083882e+03,3.099396e+03,9.340563e-02
1.867181e-01,7.026169e-06,8.705604e-06,1.063129e-05,2.879760e-05,2.939624e-05,3.010497e-05,3.174377e+03,3.190852e+03,3.207726e+03,1.264384e-01
