# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl408
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.000000e-05,5.033388e-15,3.759920e-13,3.595810e-11,1.375613e-05,1.451111e-05,1.959199e-05,8.665296e+02,1.015738e+03,1.246205e+03,4.021939e-08
1.314147e-05,9.709376e-15,1.919880e-12,9.631018e-11,1.381439e-05,1.464083e-05,2.377695e-05,9.347788e+02,1.083440e+03,1.310459e+03,8.838635e-08
1.726983e-05,1.238300e-13,3.490956e-12,3.268920e-10,1.396871e-05,1.496451e-05,2.459928e-05,1.006186e+03,1.152834e+03,1.375716e+03,1.847015e-07
2.269511e-05,1.310191e-12,1.424318e-11,9.108967e-10,1.414933e-05,1.701889e-05,2.508757e-05,1.080395e+03,1.224158e+03,1.441856e+03,3.697227e-07
2.982471e-05,2.523273e-12,5.159359e-11,2.139105e-09,1.442875e-05,2.189182e-05,2.540067e-05,1.155973e+03,1.296839e+03,1.509596e+03,7.099634e-07
3.919407e-05,1.254456e-11,2.219115e-10,5.306668e-09,1.650230e-05,2.354846e-05,2.571351e-05,1.233802e+03,1.373551e+03,1.577651e+03,1.403744e-06
5.150678e-05,5.267285e-11,7.303821e-10,1.124950e-08,2.015413e-05,2.451049e-05,2.595738e-05,1.313061e+03,1.450704e+03,1.645731e+03,2.853705e-06
6.768750e-05,2.220494e-10,1.995011e-09,2.213831e-08,2.355599e-05,2.496307e-05,2.618116e-05,1.394526e+03,1.527230e+03,1.713881e+03,5.514923e-06
8.895135e-05,7.974542e-10,4.893456e-09,4.244961e-08,2.420190e-05,2.519986e-05,2.638075e-05,1.476881e+03,1.605305e+03,1.781867e+03,9.749043e-06
1.168952e-04,2.401617e-09,1.184020e-08,7.373908e-08,2.440976e-05,2.537969e-05,2.656895e-05,1.560497e+03,1.683159e+03,1.850848e+03,1.606761e-05
1.536175e-04,6.323806e-09,2.608002e-08,1.278587e-07,2.459851e-05,2.557668e-05,2.677049e-05,1.644926e+03,1.762290e+03,1.917789e+03,2.598600e-05
2.018760e-04,1.473283e-08,5.195962e-08,2.137730e-07,2.477539e-05,2.573819e-05,2.695940e-05,1.729543e+03,1.840473e+03,1.985036e+03,4.128286e-05
2.652948e-04,3.182772e-08,9.589551e-08,3.303694e-07,2.491343e-05,2.588052e-05,2.714722e-05,1.813169e+03,1.917238e+03,2.051364e+03,6.475470e-05
3.486365e-04,6.477876e-08,1.722209e-07,5.009992e-07,2.506436e-05,2.608714e-05,2.734879e-05,1.896503e+03,1.994070e+03,2.114887e+03,1.012414e-04
4.581598e-04,1.201916e-07,2.842427e-07,7.330476e-07,2.524806e-05,2.628769e-05,2.752127e-05,1.979453e+03,2.067818e+03,2.177077e+03,1.563402e-04
6.020894e-04,2.077782e-07,4.434489e-07,1.003285e-06,2.545423e-05,2.649479e-05,2.765481e-05,2.058865e+03,2.141113e+03,2.237346e+03,2.372999e-04
7.912343e-04,3.421714e-07,6.727455e-07,1.389496e-06,2.567148e-05,2.666243e-05,2.774740e-05,2.136483e+03,2.210589e+03,2.296384e+03,3.549568e-04
1.039798e-03,5.239266e-07,9.644504e-07,1.799639e-06,2.583059e-05,2.674318e-05,2.776524e-05,2.211994e+03,2.278181e+03,2.353026e+03,5.246517e-04
1.366448e-03,7.569433e-07,1.307782e-06,2.259145e-06,2.589025e-05,2.672838e-05,2.773779e-05,2.284562e+03,2.342221e+03,2.406811e+03,7.654866e-04
1.795714e-03,1.038488e-06,1.711742e-06,2.748004e-06,2.584393e-05,2.666409e-05,2.762992e-05,2.353163e+03,2.403346e+03,2.456904e+03,1.101420e-03
2.359833e-03,1.319841e-06,2.113518e-06,3.236482e-06,2.567763e-05,2.648796e-05,2.742982e-05,2.417250e+03,2.460450e+03,2.505036e+03,1.560807e-03
3.101169e-03,1.607433e-06,2.504351e-06,3.700699e-06,2.542202e-05,2.622257e-05,2.716208e-05,2.477978e+03,2.513736e+03,2.550195e+03,2.175813e-03
4.075393e-03,1.874477e-06,2.891423e-06,4.168229e-06,2.507172e-05,2.588509e-05,2.685356e-05,2.532130e+03,2.561872e+03,2.591534e+03,2.981470e-03
5.355667e-03,2.053678e-06,3.187686e-06,4.506865e-06,2.477932e-05,2.560330e-05,2.658196e-05,2.580849e+03,2.605518e+03,2.629708e+03,4.019906e-03
7.038136e-03,2.152745e-06,3.378414e-06,4.761365e-06,2.452276e-05,2.537658e-05,2.639186e-05,2.623272e+03,2.645268e+03,2.664841e+03,5.345368e-03
9.249147e-03,2.204363e-06,3.503685e-06,4.920792e-06,2.430342e-05,2.518147e-05,2.625767e-05,2.658600e+03,2.680482e+03,2.697367e+03,7.018097e-03
1.215474e-02,2.153762e-06,3.472762e-06,4.870164e-06,2.421064e-05,2.515223e-05,2.627569e-05,2.686108e+03,2.710698e+03,2.726904e+03,9.103956e-03
1.597312e-02,2.045521e-06,3.349872e-06,4.738763e-06,2.421536e-05,2.517571e-05,2.629267e-05,2.706547e+03,2.734980e+03,2.753603e+03,1.166068e-02
2.099104e-02,1.926937e-06,3.184579e-06,4.510531e-06,2.424984e-05,2.524509e-05,2.634994e-05,2.721445e+03,2.753893e+03,2.776375e+03,1.474688e-02
2.758532e-02,1.772025e-06,2.924355e-06,4.160114e-06,2.441318e-05,2.537781e-05,2.642756e-05,2.737496e+03,2.767084e+03,2.793724e+03,1.839832e-02
3.625117e-02,1.652426e-06,2.697104e-06,3.807030e-06,2.455933e-05,2.546025e-05,2.644463e-05,2.758905e+03,2.778773e+03,2.806361e+03,2.269019e-02
4.763938e-02,1.591185e-06,2.540999e-06,3.534816e-06,2.465786e-05,2.548396e-05,2.642061e-05,2.785267e+03,2.798470e+03,2.815774e+03,2.799587e-02
6.260517e-02,1.560505e-06,2.448230e-06,3.370052e-06,2.468858e-05,2.547057e-05,2.635203e-05,2.815095e+03,2.826634e+03,2.839058e+03,3.491970e-02
8.227241e-02,1.593085e-06,2.471741e-06,3.406108e-06,2.463245e-05,2.536567e-05,2.620096e-05,2.849996e+03,2.862860e+03,2.877665e+03,4.419052e-02
1.081181e-01,1.703028e-06,2.627405e-06,3.617994e-06,2.450178e-05,2.519730e-05,2.598740e-05,2.893330e+03,2.909527e+03,2.929417e+03,5.688014e-02
1.420831e-01,1.856386e-06,2.851683e-06,3.944213e-06,2.432206e-05,2.496895e-05,2.572911e-05,2.947746e+03,2.967956e+03,2.990989e+03,7.477285e-02
1.867181e-01,2.122357e-06,3.264689e-06,4.502300e-06,2.398571e-05,2.457777e-05,2.530193e-05,3.015528e+03,3.038213e+03,3.062133e+03,1.008247e-01
2.453751e-01,2.501795e-06,3.849951e-06,5.312992e-06,2.346077e-05,2.399582e-05,2.467060e-05,3.097738e+03,3.120823e+03,3.143405e+03,1.392106e-01
