# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl408
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:34
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3512 K
# - Spectral type: M2.5
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 8.100 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2291.1 - 2515.7 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 8.100 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 40.8
# - Valid pixels: 10507 / 12264 (85.7%)
# - RMS residuals: 0.0269
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2291.116308,nan,nan,nan,nan,0
0,2291.136109,nan,nan,nan,nan,0
0,2291.155908,nan,nan,nan,nan,0
0,2291.175707,nan,nan,nan,nan,0
0,2291.195505,nan,nan,nan,nan,0
0,2291.215301,nan,nan,nan,nan,0
0,2291.235097,nan,nan,nan,nan,0
0,2291.254891,nan,nan,nan,nan,0
0,2291.274685,nan,nan,nan,nan,0
0,2291.294477,nan,nan,nan,nan,0
0,2291.314268,nan,nan,nan,nan,0
0,2291.334058,nan,nan,nan,nan,0
0,2291.353847,nan,nan,nan,nan,0
0,2291.373635,nan,nan,nan,nan,0
0,2291.393422,nan,nan,nan,nan,0
0,2291.413208,nan,nan,nan,nan,0
0,2291.432993,nan,nan,nan,nan,0
0,2291.452777,nan,nan,nan,nan,0
0,2291.472559,nan,nan,nan,nan,0
0,2291.492341,nan,nan,nan,nan,0
0,2291.512121,nan,nan,nan,nan,0
0,2291.531901,nan,nan,nan,nan,0
0,2291.551679,nan,nan,nan,nan,0
0,2291.571457,nan,nan,nan,nan,0
0,2291.591233,nan,nan,nan,nan,0
0,2291.611008,nan,nan,nan,nan,0
0,2291.630782,nan,nan,nan,nan,0
0,2291.650555,nan,nan,nan,nan,0
0,2291.670327,nan,nan,nan,nan,0
0,2291.690098,nan,nan,nan,nan,0
0,2291.709868,1.110725,0.020875,1.094753,0.987136,1
0,2291.729637,1.108379,0.020762,1.094591,0.987132,1
0,2291.749405,1.093636,0.021371,1.086769,0.987127,1
0,2291.769171,1.053399,0.020920,1.061020,0.987121,1
0,2291.788937,0.978388,0.020257,1.002867,0.987115,1
0,2291.808702,0.944341,0.018867,0.962592,0.987109,1
0,2291.828465,1.012620,0.017272,1.007463,0.987102,1
0,2291.848227,1.078688,0.020383,1.062896,0.987095,1
0,2291.867989,1.091912,0.019167,1.081905,0.987088,1
0,2291.887749,1.082675,0.020865,1.086712,0.987081,1
0,2291.907508,1.071205,0.019463,1.087984,0.987073,1
0,2291.927266,1.067509,0.017736,1.083688,0.987064,1
0,2291.947024,1.073963,0.019647,1.080865,0.987056,1
0,2291.966780,1.081574,0.020310,1.086410,0.987047,1
0,2291.986535,1.085626,0.021874,1.093070,0.987037,1
0,2292.006288,1.083841,0.021438,1.090285,0.987028,1
0,2292.026041,1.071829,0.021769,1.080323,0.987018,1
0,2292.045793,1.072285,0.020051,1.078327,0.987007,1
0,2292.065544,1.084809,0.019856,1.083007,0.986996,1
0,2292.085293,1.097464,0.018742,1.087532,0.986985,1
0,2292.105042,1.105949,0.018862,1.094746,0.986974,1
0,2292.124789,1.102733,0.021162,1.100098,0.986962,1
0,2292.144536,1.092110,0.020401,1.100838,0.986950,1
0,2292.164281,1.085929,0.024008,1.098195,0.986938,1
0,2292.184025,1.091686,0.020529,1.088673,0.986926,1
0,2292.203769,1.091506,0.020244,1.077840,0.986913,1
0,2292.223511,1.083375,0.019720,1.074416,0.986899,1
0,2292.243252,1.084590,0.022756,1.077915,0.986886,1
0,2292.262992,1.088126,0.023373,1.082956,0.986872,1
0,2292.282731,1.088080,0.022273,1.084687,0.986858,1
0,2292.302469,1.086259,0.024703,1.084323,0.986843,1
0,2292.322206,1.083648,0.021179,1.080734,0.986829,1
0,2292.341941,1.074924,0.021118,1.074100,0.986814,1
0,2292.361676,1.080057,0.021986,1.076994,0.986798,1
0,2292.381410,1.094999,0.020095,1.088917,0.986783,1
0,2292.401142,1.099567,0.019980,1.094744,0.986767,1
0,2292.420874,1.096647,0.022305,1.093472,0.986750,1
0,2292.440604,1.090030,0.019796,1.093077,0.986734,1
0,2292.460333,1.085782,0.019732,1.096266,0.986717,1
0,2292.480062,1.091987,0.019731,1.100300,0.986700,1
0,2292.499789,1.100849,0.021911,1.102169,0.986683,1
0,2292.519515,1.105200,0.022051,1.099874,0.986665,1
0,2292.539240,1.100170,0.021659,1.096093,0.986647,1
0,2292.558964,1.088685,0.021190,1.093467,0.986629,1
0,2292.578687,1.070588,0.020760,1.088206,0.986610,1
0,2292.598409,1.058838,0.019415,1.082253,0.986592,1
0,2292.618130,1.071718,0.020138,1.081961,0.986573,1
0,2292.637850,1.087672,0.019720,1.084175,0.986553,1
0,2292.657569,1.092743,0.019971,1.085551,0.986534,1
0,2292.677286,1.094117,0.021420,1.084129,0.986514,1
0,2292.697003,1.089453,0.021614,1.079313,0.986494,1
0,2292.716718,1.089505,0.019796,1.079190,0.986474,1
0,2292.736433,1.096496,0.018518,1.082371,0.986453,1
0,2292.756146,1.099705,0.018161,1.083278,0.986433,1
0,2292.775858,1.101547,0.018857,1.083803,0.986411,1
0,2292.795570,1.098234,0.019709,1.084110,0.986390,1
0,2292.815280,1.081060,0.021712,1.084006,0.986369,1
0,2292.834989,1.069103,0.020182,1.082203,0.986347,1
0,2292.854697,1.075401,0.017828,1.080737,0.986325,1
0,2292.874404,1.091832,0.017337,1.082178,0.986303,1
0,2292.894110,1.103181,0.020491,1.081991,0.986280,1
0,2292.913815,1.096014,0.018824,1.080971,0.986257,1
0,2292.933519,1.074579,0.021254,1.084114,0.986235,1
0,2292.953221,1.067843,0.020333,1.088735,0.986211,1
0,2292.972923,1.079124,0.019947,1.092276,0.986188,1
0,2292.992624,1.082360,0.019311,1.089113,0.986164,1
0,2293.012323,1.081147,0.019887,1.081672,0.986141,1
0,2293.032022,1.076560,0.020561,1.077828,0.986117,1
0,2293.051719,1.054227,0.020488,1.062661,0.986092,1
0,2293.071415,1.017499,0.020986,1.031499,0.986068,1
0,2293.091111,1.013424,0.020397,1.027167,0.986043,1
0,2293.110805,1.030072,0.017262,1.048592,0.986018,1
0,2293.130498,1.049471,0.015520,1.070803,0.985993,1
0,2293.150190,1.084480,0.018030,1.086845,0.985968,1
0,2293.169881,1.102983,0.020952,1.088494,0.985942,1
0,2293.189571,1.108368,0.018176,1.086851,0.985917,1
0,2293.209260,1.107091,0.017946,1.090082,0.985891,1
0,2293.228948,1.097181,0.018647,1.089883,0.985865,1
0,2293.248634,1.086131,0.018656,1.085682,0.985838,1
0,2293.268320,1.084290,0.020107,1.084548,0.985812,1
0,2293.288005,1.090564,0.017596,1.088644,0.985785,1
0,2293.307688,1.094333,0.019589,1.092962,0.985758,1
0,2293.327371,1.096671,0.018510,1.092684,0.985731,1
0,2293.347052,1.097538,0.018184,1.084757,0.985704,1
0,2293.366733,1.097015,0.017482,1.073168,0.985677,1
0,2293.386412,1.089949,0.017749,1.071251,0.985649,1
0,2293.406090,1.080821,0.017749,1.077682,0.985621,1
0,2293.425767,1.074269,0.019653,1.078292,0.985593,1
0,2293.445443,1.067037,0.021339,1.070807,0.985565,1
0,2293.465118,1.045364,0.020861,1.046139,0.985537,1
0,2293.484792,0.976024,0.020031,0.975956,0.985509,1
0,2293.504465,0.844091,0.017275,0.833486,0.985480,1
0,2293.524137,0.713380,0.016441,0.698954,0.985451,1
0,2293.543808,0.671149,0.013651,0.663501,0.985422,1
0,2293.563478,0.682826,0.015237,0.674966,0.985393,1
0,2293.583146,0.749972,0.016478,0.749252,0.985364,1
0,2293.602814,0.829367,0.017068,0.834153,0.985335,1
0,2293.622480,0.798782,0.016597,0.792395,0.985305,1
0,2293.642146,0.724212,0.014801,0.716921,0.985276,1
0,2293.661810,0.736948,0.015505,0.735672,0.985246,1
0,2293.681473,0.856230,0.015555,0.860958,0.985216,1
0,2293.701136,0.965546,0.020709,0.967474,0.985186,1
0,2293.720797,0.940790,0.018234,0.940882,0.985155,1
0,2293.740457,0.833594,0.017874,0.830768,0.985125,1
0,2293.760116,0.767712,0.015535,0.763152,0.985095,1
0,2293.779774,0.747784,0.014703,0.744505,0.985064,1
0,2293.799431,0.796220,0.017515,0.799839,0.985033,1
0,2293.819087,0.933023,0.018585,0.937661,0.985002,1
0,2293.838742,1.034422,0.019080,1.022655,0.984971,1
0,2293.858395,1.045516,0.020330,1.028062,0.984940,1
0,2293.878048,0.982913,0.020758,0.973355,0.984909,1
0,2293.897700,0.870675,0.016695,0.865332,0.984878,1
0,2293.917350,0.814204,0.015315,0.813769,0.984846,1
0,2293.937000,0.804749,0.016489,0.800654,0.984815,1
0,2293.956648,0.775726,0.016581,0.772379,0.984783,1
0,2293.976295,0.845226,0.017183,0.864134,0.984751,1
0,2293.995942,0.976049,0.019377,0.997348,0.984719,1
0,2294.015587,1.045718,0.019610,1.057068,0.984687,1
0,2294.035231,1.062499,0.018562,1.069378,0.984655,1
0,2294.054874,1.040628,0.020124,1.058726,0.984623,1
0,2294.074516,0.977758,0.018186,0.998265,0.984590,1
0,2294.094157,0.873710,0.017156,0.885274,0.984558,1
0,2294.113797,0.830152,0.015632,0.835476,0.984526,1
0,2294.133436,0.859494,0.017121,0.860591,0.984493,1
0,2294.153074,0.815167,0.017307,0.805129,0.984460,1
0,2294.172710,0.787057,0.016847,0.785603,0.984427,1
0,2294.192346,0.900873,0.017753,0.905557,0.984395,1
0,2294.211981,1.013174,0.017236,1.018459,0.984362,1
0,2294.231614,1.042248,0.017446,1.060144,0.984329,1
0,2294.251247,1.046092,0.018556,1.064872,0.984296,1
0,2294.270878,1.060906,0.021018,1.062327,0.984262,1
0,2294.290508,1.073472,0.020839,1.061818,0.984229,1
0,2294.310138,1.041514,0.020046,1.032252,0.984196,1
0,2294.329766,0.936991,0.016336,0.935127,0.984163,1
0,2294.349393,0.849271,0.017274,0.856738,0.984129,1
0,2294.369019,0.882403,0.017825,0.896976,0.984096,1
0,2294.388644,0.886818,0.019100,0.888327,0.984062,1
0,2294.408268,0.796565,0.015966,0.789383,0.984029,1
0,2294.427891,0.811081,0.016221,0.811587,0.983995,1
0,2294.447513,0.948293,0.018545,0.951518,0.983961,1
0,2294.467133,1.028794,0.018367,1.030976,0.983927,1
0,2294.486753,1.049995,0.017657,1.046674,0.983894,1
0,2294.506372,1.065209,0.018288,1.056047,0.983860,1
0,2294.525989,1.076065,0.021473,1.063286,0.983826,1
0,2294.545606,1.078613,0.022084,1.064794,0.983792,1
0,2294.565221,1.076721,0.020658,1.068688,0.983758,1
0,2294.584835,1.051888,0.020537,1.053208,0.983724,1
0,2294.604449,0.966528,0.017991,0.973265,0.983690,1
0,2294.624061,0.861357,0.016611,0.872847,0.983656,1
0,2294.643672,0.871823,0.016478,0.883344,0.983622,1
0,2294.663282,0.935121,0.020414,0.942673,0.983587,1
0,2294.682891,0.875017,0.020162,0.873039,0.983553,1
