# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl876
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:33
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3395 K
# - Spectral type: M3.5
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 4.320 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2291.1 - 2515.7 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 4.320 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 37.8
# - Valid pixels: 9625 / 12264 (78.5%)
# - RMS residuals: 0.0288
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2291.090672,nan,nan,nan,nan,0
0,2291.110472,nan,nan,nan,nan,0
0,2291.130272,nan,nan,nan,nan,0
0,2291.150071,nan,nan,nan,nan,0
0,2291.169868,nan,nan,nan,nan,0
0,2291.189665,nan,nan,nan,nan,0
0,2291.209460,nan,nan,nan,nan,0
0,2291.229255,nan,nan,nan,nan,0
0,2291.249048,nan,nan,nan,nan,0
0,2291.268840,nan,nan,nan,nan,0
0,2291.288631,nan,nan,nan,nan,0
0,2291.308421,nan,nan,nan,nan,0
0,2291.328210,nan,nan,nan,nan,0
0,2291.347998,nan,nan,nan,nan,0
0,2291.367785,nan,nan,nan,nan,0
0,2291.387571,nan,nan,nan,nan,0
0,2291.407356,nan,nan,nan,nan,0
0,2291.427140,nan,nan,nan,nan,0
0,2291.446922,nan,nan,nan,nan,0
0,2291.466704,nan,nan,nan,nan,0
0,2291.486484,nan,nan,nan,nan,0
0,2291.506264,nan,nan,nan,nan,0
0,2291.526042,nan,nan,nan,nan,0
0,2291.545820,nan,nan,nan,nan,0
0,2291.565596,nan,nan,nan,nan,0
0,2291.585371,nan,nan,nan,nan,0
0,2291.605145,nan,nan,nan,nan,0
0,2291.624918,nan,nan,nan,nan,0
0,2291.644690,nan,nan,nan,nan,0
0,2291.664461,nan,nan,nan,nan,0
0,2291.684231,1.101075,0.026448,1.097996,0.992903,1
0,2291.704000,1.108107,0.025872,1.101075,0.992950,1
0,2291.723767,1.107828,0.027400,1.101590,0.992996,1
0,2291.743533,1.097372,0.029687,1.095316,0.993041,1
0,2291.763299,1.061942,0.029329,1.072124,0.993086,1
0,2291.783063,0.985438,0.027358,1.009864,0.993129,1
0,2291.802826,0.919118,0.029511,0.943286,0.993172,1
0,2291.822588,0.968518,0.029068,0.971612,0.993214,1
0,2291.842350,1.062894,0.031279,1.046451,0.993255,1
0,2291.862110,1.096904,0.030838,1.082134,0.993295,1
0,2291.881868,1.091766,0.030992,1.090876,0.993334,1
0,2291.901626,1.073885,0.027007,1.093844,0.993373,1
0,2291.921383,1.061414,0.028117,1.089511,0.993411,1
0,2291.941139,1.064259,0.025633,1.084154,0.993447,1
