# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl876
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.000000e-05,9.721904e-10,3.934416e-08,1.168192e-06,3.616023e-05,3.857433e-05,4.140269e-05,1.392506e+03,1.629781e+03,1.907819e+03,3.114092e-06
1.314147e-05,2.304450e-09,6.759881e-08,1.503706e-06,3.659430e-05,3.884902e-05,4.164827e-05,1.453586e+03,1.681705e+03,1.944899e+03,4.705173e-06
1.726983e-05,4.899804e-09,1.104026e-07,1.913054e-06,3.693167e-05,3.908165e-05,4.185192e-05,1.513661e+03,1.732442e+03,1.980826e+03,7.037274e-06
2.269511e-05,1.018004e-08,1.699222e-07,2.283671e-06,3.721572e-05,3.930728e-05,4.202359e-05,1.573480e+03,1.782770e+03,2.015985e+03,1.044933e-05
2.982471e-05,1.958963e-08,2.617528e-07,2.854439e-06,3.745418e-05,3.957900e-05,4.215038e-05,1.635476e+03,1.832757e+03,2.052129e+03,1.546861e-05
3.919407e-05,3.579165e-08,3.770184e-07,3.404812e-06,3.769324e-05,3.982730e-05,4.232337e-05,1.695764e+03,1.881591e+03,2.087497e+03,2.287683e-05
5.150678e-05,5.957981e-08,5.260836e-07,3.934364e-06,3.793642e-05,4.004012e-05,4.244813e-05,1.754467e+03,1.929996e+03,2.121836e+03,3.372801e-05
6.768750e-05,9.988114e-08,7.422056e-07,4.598348e-06,3.813995e-05,4.025581e-05,4.255434e-05,1.814220e+03,1.977662e+03,2.154926e+03,4.942043e-05
8.895135e-05,1.581526e-07,1.026032e-06,5.205550e-06,3.839364e-05,4.046096e-05,4.262288e-05,1.873503e+03,2.024676e+03,2.186884e+03,7.175651e-05
1.168952e-04,2.383956e-07,1.344615e-06,5.798266e-06,3.862051e-05,4.062450e-05,4.265290e-05,1.931469e+03,2.070271e+03,2.218181e+03,1.033166e-04
1.536175e-04,3.580950e-07,1.734871e-06,6.568888e-06,3.885076e-05,4.075562e-05,4.262494e-05,1.987394e+03,2.114553e+03,2.248431e+03,1.476564e-04
2.018760e-04,5.048876e-07,2.160985e-06,7.176390e-06,3.899737e-05,4.085274e-05,4.265608e-05,2.041910e+03,2.157665e+03,2.276916e+03,2.094632e-04
2.652948e-04,6.731388e-07,2.584695e-06,7.699230e-06,3.913808e-05,4.089421e-05,4.263218e-05,2.095080e+03,2.199353e+03,2.305008e+03,2.947803e-04
3.486365e-04,8.908504e-07,3.131319e-06,8.164045e-06,3.918018e-05,4.090985e-05,4.256765e-05,2.147251e+03,2.239205e+03,2.331315e+03,4.116432e-04
4.581598e-04,1.086903e-06,3.607388e-06,8.621107e-06,3.923476e-05,4.088068e-05,4.248280e-05,2.196316e+03,2.276914e+03,2.357303e+03,5.698274e-04
6.020894e-04,1.312543e-06,4.074251e-06,8.942521e-06,3.923895e-05,4.083095e-05,4.237358e-05,2.243513e+03,2.312975e+03,2.382511e+03,7.816858e-04
7.912343e-04,1.468097e-06,4.525207e-06,9.202058e-06,3.918193e-05,4.075162e-05,4.227647e-05,2.288066e+03,2.347887e+03,2.404933e+03,1.064460e-03
1.039798e-03,1.665081e-06,4.878217e-06,9.338812e-06,3.917062e-05,4.067753e-05,4.220622e-05,2.330058e+03,2.380316e+03,2.426253e+03,1.436410e-03
1.366448e-03,1.772705e-06,5.142813e-06,9.365120e-06,3.911623e-05,4.061093e-05,4.212701e-05,2.368910e+03,2.410209e+03,2.446547e+03,1.919773e-03
