# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl846
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:34
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3821 K
# - Spectral type: M0.5
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 16.200 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2290.9 - 2515.5 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 16.200 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 117.3
# - Valid pixels: 9932 / 12264 (81.0%)
# - RMS residuals: 0.0098
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2290.919509,nan,nan,nan,nan,0
0,2290.939308,nan,nan,nan,nan,0
0,2290.959106,nan,nan,nan,nan,0
0,2290.978903,nan,nan,nan,nan,0
0,2290.998699,nan,nan,nan,nan,0
0,2291.018494,nan,nan,nan,nan,0
0,2291.038287,nan,nan,nan,nan,0
0,2291.058080,nan,nan,nan,nan,0
0,2291.077872,nan,nan,nan,nan,0
0,2291.097662,nan,nan,nan,nan,0
0,2291.117452,nan,nan,nan,nan,0
0,2291.137240,nan,nan,nan,nan,0
0,2291.157027,nan,nan,nan,nan,0
0,2291.176814,nan,nan,nan,nan,0
0,2291.196599,nan,nan,nan,nan,0
0,2291.216383,nan,nan,nan,nan,0
0,2291.236166,nan,nan,nan,nan,0
0,2291.255948,nan,nan,nan,nan,0
0,2291.275729,nan,nan,nan,nan,0
0,2291.295509,nan,nan,nan,nan,0
0,2291.315287,nan,nan,nan,nan,0
0,2291.335065,nan,nan,nan,nan,0
0,2291.354842,nan,nan,nan,nan,0
0,2291.374617,nan,nan,nan,nan,0
0,2291.394392,nan,nan,nan,nan,0
0,2291.414165,nan,nan,nan,nan,0
0,2291.433938,nan,nan,nan,nan,0
0,2291.453709,nan,nan,nan,nan,0
0,2291.473479,nan,nan,nan,nan,0
0,2291.493249,nan,nan,nan,nan,0
0,2291.513017,1.098462,0.009350,1.092430,0.990832,1
0,2291.532784,1.096777,0.009738,1.091715,0.991000,1
0,2291.552550,1.098150,0.009649,1.092591,0.991166,1
0,2291.572315,1.095196,0.009766,1.092970,0.991329,1
0,2291.592079,1.093114,0.009654,1.092016,0.991490,1
0,2291.611841,1.091487,0.009913,1.090576,0.991649,1
0,2291.631603,1.092166,0.009916,1.089362,0.991805,1
0,2291.651364,1.093054,0.010404,1.088823,0.991958,1
0,2291.671123,1.092614,0.010389,1.090391,0.992110,1
0,2291.690882,1.094835,0.009650,1.092704,0.992258,1
0,2291.710639,1.096629,0.009020,1.093774,0.992405,1
0,2291.730396,1.097175,0.009721,1.093971,0.992549,1
0,2291.750151,1.094527,0.009877,1.092198,0.992691,1
0,2291.769906,1.086713,0.009633,1.085713,0.992830,1
