# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl1151
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.000000e-05,8.315725e-13,1.160234e-10,1.707827e-08,3.739744e-05,5.905946e-05,6.606527e-05,1.131559e+03,1.366921e+03,1.650483e+03,1.589334e-06
1.314147e-05,2.238699e-12,2.308792e-10,2.333178e-08,3.917600e-05,5.978285e-05,6.644514e-05,1.185361e+03,1.412321e+03,1.682069e+03,2.524898e-06
1.726983e-05,5.199365e-12,4.170139e-10,2.986627e-08,4.600798e-05,6.038316e-05,6.677994e-05,1.238190e+03,1.457600e+03,1.712567e+03,3.889917e-06
2.269511e-05,1.113677e-11,7.612563e-10,4.001352e-08,5.484631e-05,6.099724e-05,6.714522e-05,1.292147e+03,1.502654e+03,1.742033e+03,5.929407e-06
2.982471e-05,2.477627e-11,1.319081e-09,5.531862e-08,5.645542e-05,6.136848e-05,6.738343e-05,1.346793e+03,1.548049e+03,1.773204e+03,8.936876e-06
3.919407e-05,5.190174e-11,2.024856e-09,7.442718e-08,5.754576e-05,6.170361e-05,6.765415e-05,1.402231e+03,1.592260e+03,1.802089e+03,1.333634e-05
5.150678e-05,9.945116e-11,3.326949e-09,1.001681e-07,5.820034e-05,6.213554e-05,6.788595e-05,1.457492e+03,1.637055e+03,1.831815e+03,1.971931e-05
6.768750e-05,1.846312e-10,4.979277e-09,1.380924e-07,5.875496e-05,6.250281e-05,6.812633e-05,1.513204e+03,1.680922e+03,1.860378e+03,2.899103e-05
8.895135e-05,3.027674e-10,7.273261e-09,1.769480e-07,5.912223e-05,6.277264e-05,6.825300e-05,1.567678e+03,1.722996e+03,1.888950e+03,4.238248e-05
1.168952e-04,4.747281e-10,1.051967e-08,2.218555e-07,5.943977e-05,6.299489e-05,6.840950e-05,1.620865e+03,1.764843e+03,1.917348e+03,6.139913e-05
1.536175e-04,7.037476e-10,1.440111e-08,2.948729e-07,5.969264e-05,6.314548e-05,6.857442e-05,1.673570e+03,1.805973e+03,1.943026e+03,8.813652e-05
2.018760e-04,1.035853e-09,1.935007e-08,3.769512e-07,5.987680e-05,6.327495e-05,6.869102e-05,1.724538e+03,1.846471e+03,1.970104e+03,1.263487e-04
2.652948e-04,1.341508e-09,2.499532e-08,4.655182e-07,6.001722e-05,6.338041e-05,6.874135e-05,1.775228e+03,1.886078e+03,1.995612e+03,1.811013e-04
3.486365e-04,1.775543e-09,3.125254e-08,5.694769e-07,6.015285e-05,6.347365e-05,6.884366e-05,1.824878e+03,1.924229e+03,2.022113e+03,2.579980e-04
4.581598e-04,2.198600e-09,3.831055e-08,6.856393e-07,6.024137e-05,6.353685e-05,6.889269e-05,1.872665e+03,1.960980e+03,2.047733e+03,3.650126e-04
6.020894e-04,2.587358e-09,4.599897e-08,7.999997e-07,6.032047e-05,6.356501e-05,6.888827e-05,1.919396e+03,1.996746e+03,2.071631e+03,5.125460e-04
7.912343e-04,3.116889e-09,5.551133e-08,9.559535e-07,6.039116e-05,6.363514e-05,6.896641e-05,1.963366e+03,2.030469e+03,2.095009e+03,7.129477e-04
1.039798e-03,3.516672e-09,6.552422e-08,1.089659e-06,6.045429e-05,6.365022e-05,6.899211e-05,2.005486e+03,2.063641e+03,2.117688e+03,9.820293e-04
1.366448e-03,3.905441e-09,7.488223e-08,1.216801e-06,6.050713e-05,6.364748e-05,6.898813e-05,2.045327e+03,2.094931e+03,2.138354e+03,1.341094e-03
1.795714e-03,4.416039e-09,8.304462e-08,1.369319e-06,6.054147e-05,6.367995e-05,6.899549e-05,2.083021e+03,2.123634e+03,2.159147e+03,1.816483e-03
2.359833e-03,4.799138e-09,8.664586e-08,1.484581e-06,6.054761e-05,6.369072e-05,6.896060e-05,2.118496e+03,2.150533e+03,2.179141e+03,2.438673e-03
3.101169e-03,4.975531e-09,9.034672e-08,1.543419e-06,6.053964e-05,6.366647e-05,6.891483e-05,2.150444e+03,2.175421e+03,2.199023e+03,3.242076e-03
4.075393e-03,5.168812e-09,9.594271e-08,1.595441e-06,6.052190e-05,6.364175e-05,6.884571e-05,2.178831e+03,2.198846e+03,2.218271e+03,4.266701e-03
5.355667e-03,5.198359e-09,9.719508e-08,1.637029e-06,6.047262e-05,6.359517e-05,6.877591e-05,2.203189e+03,2.220518e+03,2.236726e+03,5.555946e-03
