# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl4333
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:33
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3467 K
# - Spectral type: M3.5
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 5.940 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2291.2 - 2515.8 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 5.940 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 32.8
# - Valid pixels: 9548 / 12264 (77.9%)
# - RMS residuals: 0.0331
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2291.208568,nan,nan,nan,nan,0
0,2291.228370,nan,nan,nan,nan,0
0,2291.248171,nan,nan,nan,nan,0
0,2291.267970,nan,nan,nan,nan,0
0,2291.287769,nan,nan,nan,nan,0
0,2291.307566,nan,nan,nan,nan,0
0,2291.327363,nan,nan,nan,nan,0
0,2291.347158,nan,nan,nan,nan,0
0,2291.366952,nan,nan,nan,nan,0
0,2291.386745,nan,nan,nan,nan,0
0,2291.406537,nan,nan,nan,nan,0
0,2291.426328,nan,nan,nan,nan,0
0,2291.446118,nan,nan,nan,nan,0
0,2291.465907,nan,nan,nan,nan,0
0,2291.485695,nan,nan,nan,nan,0
0,2291.505482,nan,nan,nan,nan,0
0,2291.525268,nan,nan,nan,nan,0
0,2291.545052,nan,nan,nan,nan,0
0,2291.564836,nan,nan,nan,nan,0
0,2291.584618,nan,nan,nan,nan,0
0,2291.604400,nan,nan,nan,nan,0
0,2291.624180,nan,nan,nan,nan,0
0,2291.643960,nan,nan,nan,nan,0
0,2291.663738,nan,nan,nan,nan,0
0,2291.683515,nan,nan,nan,nan,0
0,2291.703291,nan,nan,nan,nan,0
0,2291.723066,nan,nan,nan,nan,0
0,2291.742840,nan,nan,nan,nan,0
0,2291.762613,nan,nan,nan,nan,0
0,2291.782385,nan,nan,nan,nan,0
0,2291.802156,0.909596,0.026996,0.932161,0.995777,1
0,2291.821925,0.960758,0.029589,0.957475,0.995925,1
0,2291.841694,1.061078,0.030963,1.041172,0.996071,1
0,2291.861462,1.096948,0.031947,1.082308,0.996215,1
0,2291.881228,1.091662,0.033753,1.091985,0.996357,1
0,2291.900994,1.077302,0.033354,1.095181,0.996497,1
0,2291.920758,1.067357,0.033925,1.090531,0.996634,1
0,2291.940521,1.070641,0.033154,1.084377,0.996770,1
0,2291.960284,1.080057,0.034106,1.088492,0.996904,1
0,2291.980045,1.083898,0.032180,1.098745,0.997036,1
0,2291.999805,1.084647,0.032702,1.099236,0.997166,1
0,2292.019564,1.076571,0.031095,1.085534,0.997294,1
0,2292.039322,1.069786,0.032627,1.077609,0.997420,1
0,2292.059079,1.085722,0.032133,1.084172,0.997544,1
0,2292.078835,1.105058,0.035216,1.091576,0.997667,1
0,2292.098589,1.111317,0.035211,1.100903,0.997787,1
0,2292.118343,1.109870,0.033648,1.109638,0.997905,1
0,2292.138096,1.097557,0.030743,1.112158,0.998022,1
0,2292.157847,1.092393,0.033332,1.110388,0.998137,1
0,2292.177598,1.103661,0.032761,1.101072,0.998249,1
0,2292.197347,1.105393,0.033975,1.085106,0.998360,1
0,2292.217096,1.090208,0.033397,1.075020,0.998469,1
0,2292.236843,1.078776,0.032659,1.075507,0.998577,1
0,2292.256589,1.079313,0.033446,1.084121,0.998682,1
0,2292.276335,1.085745,0.032840,1.090011,0.998786,1
0,2292.296079,1.092618,0.032510,1.090436,0.998887,1
0,2292.315822,1.093825,0.032912,1.085944,0.998987,1
0,2292.335564,1.077930,0.032295,1.074041,0.999085,1
0,2292.355305,1.074163,0.034281,1.072495,0.999182,1
0,2292.375045,1.093110,0.034599,1.089636,0.999276,1
0,2292.394783,1.103816,0.032871,1.102634,0.999369,1
0,2292.414521,1.106939,0.033591,1.103333,0.999460,1
0,2292.434258,1.104949,0.032296,1.101397,0.999549,1
0,2292.453993,1.096853,0.032522,1.104256,0.999636,1
0,2292.473728,1.099854,0.034166,1.109451,0.999722,1
0,2292.493461,1.111336,0.034461,1.112838,0.999806,1
0,2292.513194,1.116299,0.034466,1.111705,0.999888,1
0,2292.532925,1.113310,0.031830,1.107089,0.999969,1
0,2292.552655,1.105387,0.033133,1.103402,1.000048,1
0,2292.572385,1.088609,0.031533,1.097412,1.000125,1
0,2292.592113,1.065412,0.030371,1.088111,1.000200,1
0,2292.611840,1.069634,0.031417,1.085297,1.000274,1
0,2292.631566,1.091764,0.032367,1.088553,1.000346,1
