# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl4063
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.000000e-05,2.342181e-14,4.477604e-12,1.011838e-10,1.936385e-05,2.053588e-05,3.153906e-05,9.918828e+02,1.124326e+03,1.288949e+03,5.297213e-07
1.314147e-05,2.068121e-12,8.180993e-12,4.127784e-10,1.976425e-05,2.147853e-05,3.327046e-05,1.068926e+03,1.200310e+03,1.361393e+03,1.041732e-06
1.726983e-05,3.838014e-12,6.255089e-11,1.298038e-09,2.022771e-05,2.985004e-05,3.392750e-05,1.148416e+03,1.277732e+03,1.434808e+03,2.084730e-06
2.269511e-05,2.174867e-11,2.924930e-10,3.247862e-09,2.398864e-05,3.282643e-05,3.445816e-05,1.230701e+03,1.356587e+03,1.508697e+03,3.868533e-06
2.982471e-05,1.001133e-10,1.040279e-09,8.508450e-09,3.069511e-05,3.353648e-05,3.483048e-05,1.314927e+03,1.436858e+03,1.583129e+03,6.623030e-06
3.919407e-05,3.939735e-10,2.964141e-09,2.057169e-08,3.268978e-05,3.410361e-05,3.521260e-05,1.400842e+03,1.518431e+03,1.657542e+03,1.098185e-05
5.150678e-05,1.465606e-09,7.938537e-09,4.360165e-08,3.347498e-05,3.445984e-05,3.552803e-05,1.486982e+03,1.600370e+03,1.732364e+03,1.782977e-05
6.768750e-05,4.765286e-09,2.052155e-08,8.542673e-08,3.378715e-05,3.476569e-05,3.585574e-05,1.574740e+03,1.682317e+03,1.806985e+03,2.844679e-05
8.895135e-05,1.366382e-08,4.772713e-08,1.636051e-07,3.409188e-05,3.506158e-05,3.617014e-05,1.662433e+03,1.764129e+03,1.880063e+03,4.474379e-05
1.168952e-04,3.323737e-08,9.934209e-08,2.909519e-07,3.436773e-05,3.535358e-05,3.649382e-05,1.750890e+03,1.846261e+03,1.953759e+03,6.998479e-05
1.536175e-04,7.437795e-08,1.916770e-07,4.897990e-07,3.464822e-05,3.567860e-05,3.684857e-05,1.838627e+03,1.927349e+03,2.026468e+03,1.086976e-04
2.018760e-04,1.498348e-07,3.414113e-07,7.822715e-07,3.497029e-05,3.604599e-05,3.722814e-05,1.924295e+03,2.006459e+03,2.096701e+03,1.664726e-04
2.652948e-04,2.799611e-07,5.799189e-07,1.199967e-06,3.533707e-05,3.643199e-05,3.756884e-05,2.008222e+03,2.083844e+03,2.163909e+03,2.517167e-04
3.486365e-04,5.045778e-07,9.543587e-07,1.762272e-06,3.571804e-05,3.677853e-05,3.786466e-05,2.090399e+03,2.158371e+03,2.229724e+03,3.761022e-04
4.581598e-04,8.348345e-07,1.436867e-06,2.453688e-06,3.595514e-05,3.697806e-05,3.800806e-05,2.170231e+03,2.230260e+03,2.293230e+03,5.544926e-04
6.020894e-04,1.285378e-06,2.036837e-06,3.239440e-06,3.593003e-05,3.698031e-05,3.796786e-05,2.246578e+03,2.298903e+03,2.353156e+03,8.058858e-04
7.912343e-04,1.874405e-06,2.797813e-06,4.140585e-06,3.560706e-05,3.672925e-05,3.773851e-05,2.318853e+03,2.364002e+03,2.409064e+03,1.152517e-03
1.039798e-03,2.523047e-06,3.547343e-06,4.944083e-06,3.499804e-05,3.629436e-05,3.736935e-05,2.386269e+03,2.424786e+03,2.461705e+03,1.618906e-03
1.366448e-03,3.149433e-06,4.304729e-06,5.745371e-06,3.422189e-05,3.557124e-05,3.671514e-05,2.448604e+03,2.480503e+03,2.510394e+03,2.231875e-03
