# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl48
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:34
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3529 K
# - Spectral type: M3.0
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 10.800 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2291.2 - 2515.8 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 10.800 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 38.7
# - Valid pixels: 9720 / 12264 (79.3%)
# - RMS residuals: 0.0285
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2291.224183,nan,nan,nan,nan,0
0,2291.243985,nan,nan,nan,nan,0
0,2291.263786,nan,nan,nan,nan,0
0,2291.283586,nan,nan,nan,nan,0
0,2291.303386,nan,nan,nan,nan,0
0,2291.323184,nan,nan,nan,nan,0
0,2291.342980,nan,nan,nan,nan,0
0,2291.362776,nan,nan,nan,nan,0
0,2291.382571,nan,nan,nan,nan,0
0,2291.402365,nan,nan,nan,nan,0
0,2291.422157,nan,nan,nan,nan,0
0,2291.441949,nan,nan,nan,nan,0
0,2291.461740,nan,nan,nan,nan,0
0,2291.481529,nan,nan,nan,nan,0
0,2291.501317,nan,nan,nan,nan,0
0,2291.521105,nan,nan,nan,nan,0
0,2291.540891,nan,nan,nan,nan,0
0,2291.560676,nan,nan,nan,nan,0
0,2291.580460,nan,nan,nan,nan,0
0,2291.600243,nan,nan,nan,nan,0
0,2291.620025,nan,nan,nan,nan,0
0,2291.639806,nan,nan,nan,nan,0
0,2291.659586,nan,nan,nan,nan,0
0,2291.679365,nan,nan,nan,nan,0
0,2291.699142,nan,nan,nan,nan,0
0,2291.718919,nan,nan,nan,nan,0
0,2291.738695,nan,nan,nan,nan,0
0,2291.758469,nan,nan,nan,nan,0
0,2291.778243,nan,nan,nan,nan,0
0,2291.798015,nan,nan,nan,nan,0
0,2291.817786,0.964241,0.024471,0.973060,0.982653,1
0,2291.837557,1.050908,0.029592,1.035969,0.982778,1
0,2291.857326,1.095220,0.028152,1.077303,0.982901,1
0,2291.877094,1.093804,0.023907,1.087601,0.983022,1
0,2291.896861,1.081648,0.023796,1.090846,0.983142,1
0,2291.916627,1.072705,0.024138,1.089167,0.983261,1
0,2291.936392,1.073691,0.023279,1.083990,0.983378,1
0,2291.956156,1.078514,0.025406,1.084990,0.983493,1
0,2291.975918,1.082508,0.024439,1.092978,0.983607,1
0,2291.995680,1.082728,0.023515,1.096667,0.983720,1
0,2292.015441,1.079511,0.023583,1.088491,0.983831,1
0,2292.035200,1.074721,0.023081,1.080443,0.983941,1
0,2292.054959,1.083423,0.023343,1.082572,0.984049,1
0,2292.074716,1.098023,0.026419,1.087306,0.984155,1
