# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl880
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:34
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3702 K
# - Spectral type: M1.5
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 14.040 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2291.3 - 2516.0 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 14.040 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 89.3
# - Valid pixels: 10315 / 12264 (84.1%)
# - RMS residuals: 0.0123
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2291.335179,nan,nan,nan,nan,0
0,2291.354981,nan,nan,nan,nan,0
0,2291.374783,nan,nan,nan,nan,0
0,2291.394584,nan,nan,nan,nan,0
0,2291.414384,nan,nan,nan,nan,0
0,2291.434182,nan,nan,nan,nan,0
0,2291.453980,nan,nan,nan,nan,0
0,2291.473776,nan,nan,nan,nan,0
0,2291.493572,nan,nan,nan,nan,0
0,2291.513366,nan,nan,nan,nan,0
0,2291.533159,nan,nan,nan,nan,0
0,2291.552951,nan,nan,nan,nan,0
0,2291.572742,nan,nan,nan,nan,0
0,2291.592532,nan,nan,nan,nan,0
0,2291.612321,nan,nan,nan,nan,0
0,2291.632109,nan,nan,nan,nan,0
0,2291.651896,nan,nan,nan,nan,0
0,2291.671682,nan,nan,nan,nan,0
0,2291.691467,nan,nan,nan,nan,0
0,2291.711250,nan,nan,nan,nan,0
0,2291.731033,nan,nan,nan,nan,0
0,2291.750814,nan,nan,nan,nan,0
0,2291.770595,nan,nan,nan,nan,0
0,2291.790374,nan,nan,nan,nan,0
0,2291.810153,nan,nan,nan,nan,0
0,2291.829930,nan,nan,nan,nan,0
0,2291.849706,nan,nan,nan,nan,0
0,2291.869481,nan,nan,nan,nan,0
0,2291.889255,nan,nan,nan,nan,0
0,2291.909028,nan,nan,nan,nan,0
0,2291.928800,1.091040,0.012034,1.093614,0.987670,1
0,2291.948571,1.096820,0.014810,1.092739,0.987789,1
0,2291.968341,1.097573,0.012099,1.094923,0.987906,1
0,2291.988109,1.091333,0.012138,1.097177,0.988021,1
0,2292.007877,1.089283,0.012348,1.095844,0.988134,1
0,2292.027644,1.087462,0.011089,1.092169,0.988246,1
0,2292.047409,1.091487,0.009788,1.090904,0.988356,1
0,2292.067174,1.094669,0.010515,1.089792,0.988464,1
0,2292.086937,1.096328,0.011686,1.088396,0.988570,1
0,2292.106699,1.093980,0.012818,1.092150,0.988675,1
0,2292.126461,1.094016,0.013265,1.097170,0.988778,1
0,2292.146221,1.090802,0.013138,1.098958,0.988879,1
0,2292.165980,1.094453,0.013898,1.098260,0.988978,1
0,2292.185738,1.098519,0.014973,1.094224,0.989076,1
0,2292.205495,1.097119,0.013870,1.088519,0.989172,1
0,2292.225251,1.090022,0.012925,1.085481,0.989266,1
0,2292.245006,1.091112,0.013154,1.087918,0.989359,1
0,2292.264759,1.086174,0.012271,1.092039,0.989450,1
0,2292.284512,1.089229,0.010887,1.093755,0.989539,1
0,2292.304264,1.091215,0.011164,1.094129,0.989627,1
0,2292.324014,1.095246,0.013108,1.093532,0.989713,1
0,2292.343764,1.089080,0.013923,1.091801,0.989797,1
0,2292.363512,1.094537,0.012715,1.092754,0.989880,1
0,2292.383260,1.099839,0.014933,1.096194,0.989961,1
0,2292.403006,1.098750,0.013734,1.097578,0.990040,1
0,2292.422751,1.095404,0.010622,1.096940,0.990118,1
0,2292.442496,1.094545,0.010394,1.096898,0.990194,1
0,2292.462239,1.096392,0.011201,1.098089,0.990269,1
0,2292.481981,1.097153,0.015253,1.099491,0.990342,1
