# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl411
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:34
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3601 K
# - Spectral type: M2.0
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 11.880 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2291.8 - 2516.5 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 11.880 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 37.6
# - Valid pixels: 10496 / 12264 (85.6%)
# - RMS residuals: 0.0291
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2291.795208,nan,nan,nan,nan,0
0,2291.815015,nan,nan,nan,nan,0
0,2291.834820,nan,nan,nan,nan,0
0,2291.854624,nan,nan,nan,nan,0
0,2291.874428,nan,nan,nan,nan,0
0,2291.894230,nan,nan,nan,nan,0
0,2291.914031,nan,nan,nan,nan,0
0,2291.933831,nan,nan,nan,nan,0
0,2291.953631,nan,nan,nan,nan,0
0,2291.973429,nan,nan,nan,nan,0
0,2291.993226,nan,nan,nan,nan,0
0,2292.013021,nan,nan,nan,nan,0
0,2292.032816,nan,nan,nan,nan,0
0,2292.052610,nan,nan,nan,nan,0
0,2292.072403,nan,nan,nan,nan,0
0,2292.092194,nan,nan,nan,nan,0
0,2292.111985,nan,nan,nan,nan,0
0,2292.131774,nan,nan,nan,nan,0
0,2292.151563,nan,nan,nan,nan,0
0,2292.171350,nan,nan,nan,nan,0
0,2292.191136,nan,nan,nan,nan,0
0,2292.210922,nan,nan,nan,nan,0
0,2292.230706,nan,nan,nan,nan,0
0,2292.250489,nan,nan,nan,nan,0
0,2292.270271,nan,nan,nan,nan,0
0,2292.290052,nan,nan,nan,nan,0
0,2292.309832,nan,nan,nan,nan,0
0,2292.329611,nan,nan,nan,nan,0
0,2292.349388,nan,nan,nan,nan,0
0,2292.369165,nan,nan,nan,nan,0
0,2292.388941,1.097964,0.026201,1.092395,0.991146,1
0,2292.408715,1.099948,0.026371,1.094779,0.991171,1
0,2292.428489,1.097532,0.026974,1.092978,0.991194,1
0,2292.448261,1.089629,0.028208,1.094175,0.991217,1
0,2292.468033,1.087183,0.027582,1.098612,0.991239,1
0,2292.487803,1.093400,0.026336,1.102389,0.991260,1
0,2292.507572,1.102576,0.025789,1.102577,0.991280,1
0,2292.527340,1.103418,0.025440,1.098917,0.991300,1
0,2292.547107,1.099112,0.025574,1.095359,0.991319,1
0,2292.566873,1.083811,0.028772,1.091815,0.991337,1
0,2292.586638,1.062940,0.028882,1.084953,0.991354,1
0,2292.606402,1.063581,0.027237,1.080992,0.991371,1
0,2292.626165,1.083919,0.027156,1.082405,0.991386,1
0,2292.645927,1.091744,0.025300,1.084369,0.991402,1
0,2292.665688,1.092715,0.024787,1.084979,0.991416,1
0,2292.685447,1.090246,0.025134,1.081374,0.991429,1
0,2292.705206,1.091759,0.027767,1.077635,0.991442,1
0,2292.724963,1.098282,0.028437,1.080070,0.991454,1
0,2292.744720,1.101201,0.030249,1.082375,0.991466,1
0,2292.764475,1.102432,0.028428,1.082968,0.991476,1
0,2292.784230,1.101747,0.026391,1.083447,0.991486,1
0,2292.803983,1.091762,0.024746,1.083683,0.991495,1
0,2292.823735,1.073173,0.025901,1.082807,0.991504,1
0,2292.843486,1.069837,0.028305,1.080601,0.991512,1
0,2292.863236,1.083795,0.028486,1.080553,0.991519,1
0,2292.882985,1.104451,0.029432,1.082128,0.991525,1
0,2292.902733,1.105176,0.026443,1.080775,0.991531,1
0,2292.922480,1.086041,0.024712,1.081572,0.991536,1
0,2292.942226,1.069995,0.024594,1.086236,0.991540,1
0,2292.961970,1.076619,0.026692,1.091006,0.991543,1
0,2292.981714,1.085300,0.030347,1.092189,0.991546,1
0,2293.001457,1.085565,0.029629,1.085652,0.991549,1
0,2293.021198,1.081432,0.027670,1.079205,0.991550,1
0,2293.040939,1.069463,0.027246,1.071913,0.991551,1
0,2293.060678,1.033958,0.028364,1.045458,0.991551,1
0,2293.080416,1.006736,0.027471,1.022885,0.991551,1
0,2293.100154,1.018267,0.029648,1.033886,0.991549,1
