# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl317
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:33
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3473 K
# - Spectral type: M3.5
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 6.480 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2290.5 - 2515.1 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 6.480 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 40.9
# - Valid pixels: 9454 / 12264 (77.1%)
# - RMS residuals: 0.0274
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2290.542076,nan,nan,nan,nan,0
0,2290.561872,nan,nan,nan,nan,0
0,2290.581667,nan,nan,nan,nan,0
0,2290.601461,nan,nan,nan,nan,0
0,2290.621253,nan,nan,nan,nan,0
0,2290.641045,nan,nan,nan,nan,0
0,2290.660835,nan,nan,nan,nan,0
0,2290.680624,nan,nan,nan,nan,0
0,2290.700413,nan,nan,nan,nan,0
0,2290.720200,nan,nan,nan,nan,0
0,2290.739986,nan,nan,nan,nan,0
0,2290.759771,nan,nan,nan,nan,0
0,2290.779555,nan,nan,nan,nan,0
0,2290.799338,nan,nan,nan,nan,0
0,2290.819120,nan,nan,nan,nan,0
0,2290.838901,nan,nan,nan,nan,0
0,2290.858681,nan,nan,nan,nan,0
0,2290.878460,nan,nan,nan,nan,0
0,2290.898237,nan,nan,nan,nan,0
0,2290.918014,nan,nan,nan,nan,0
0,2290.937789,nan,nan,nan,nan,0
0,2290.957564,nan,nan,nan,nan,0
0,2290.977337,nan,nan,nan,nan,0
0,2290.997110,nan,nan,nan,nan,0
0,2291.016881,nan,nan,nan,nan,0
0,2291.036651,nan,nan,nan,nan,0
0,2291.056420,nan,nan,nan,nan,0
0,2291.076188,nan,nan,nan,nan,0
0,2291.095955,nan,nan,nan,nan,0
0,2291.115721,nan,nan,nan,nan,0
0,2291.135486,1.112998,0.018476,1.091167,0.995677,1
0,2291.155250,1.113456,0.022959,1.091831,0.995792,1
0,2291.175013,1.101739,0.020402,1.099125,0.995904,1
0,2291.194774,1.096946,0.020543,1.101005,0.996015,1
0,2291.214535,1.099514,0.021915,1.098492,0.996124,1
0,2291.234294,1.100141,0.019932,1.095111,0.996232,1
0,2291.254053,1.102908,0.021278,1.094399,0.996338,1
0,2291.273810,1.106765,0.019064,1.097522,0.996442,1
0,2291.293567,1.100179,0.020951,1.091894,0.996544,1
0,2291.313322,1.073411,0.019293,1.070342,0.996645,1
0,2291.333076,1.059531,0.021229,1.057023,0.996744,1
0,2291.352829,1.070260,0.021550,1.072428,0.996841,1
0,2291.372581,1.089206,0.019732,1.090704,0.996937,1
0,2291.392332,1.102762,0.022244,1.099531,0.997031,1
