# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl205
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:34
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3747 K
# - Spectral type: M1.5
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 15.120 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2291.2 - 2515.8 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 15.120 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 105.7
# - Valid pixels: 10009 / 12264 (81.6%)
# - RMS residuals: 0.0098
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2291.229080,nan,nan,nan,nan,0
0,2291.248881,nan,nan,nan,nan,0
0,2291.268682,nan,nan,nan,nan,0
0,2291.288481,nan,nan,nan,nan,0
0,2291.308280,nan,nan,nan,nan,0
0,2291.328077,nan,nan,nan,nan,0
0,2291.347873,nan,nan,nan,nan,0
0,2291.367669,nan,nan,nan,nan,0
0,2291.387463,nan,nan,nan,nan,0
0,2291.407256,nan,nan,nan,nan,0
0,2291.427048,nan,nan,nan,nan,0
0,2291.446839,nan,nan,nan,nan,0
0,2291.466629,nan,nan,nan,nan,0
0,2291.486417,nan,nan,nan,nan,0
0,2291.506205,nan,nan,nan,nan,0
0,2291.525992,nan,nan,nan,nan,0
0,2291.545778,nan,nan,nan,nan,0
0,2291.565562,nan,nan,nan,nan,0
0,2291.585346,nan,nan,nan,nan,0
0,2291.605128,nan,nan,nan,nan,0
0,2291.624909,nan,nan,nan,nan,0
0,2291.644690,nan,nan,nan,nan,0
0,2291.664469,nan,nan,nan,nan,0
0,2291.684247,nan,nan,nan,nan,0
0,2291.704024,nan,nan,nan,nan,0
0,2291.723800,nan,nan,nan,nan,0
0,2291.743575,nan,nan,nan,nan,0
0,2291.763349,nan,nan,nan,nan,0
0,2291.783122,nan,nan,nan,nan,0
0,2291.802894,nan,nan,nan,nan,0
0,2291.822665,1.085663,0.014662,1.081610,0.980795,1
0,2291.842434,1.098347,0.012929,1.094579,0.980921,1
0,2291.862203,1.102559,0.011015,1.100093,0.981046,1
0,2291.881970,1.100448,0.010415,1.100830,0.981169,1
0,2291.901737,1.096831,0.011628,1.100679,0.981290,1
0,2291.921502,1.097572,0.013504,1.099293,0.981410,1
0,2291.941266,1.100592,0.014636,1.098247,0.981528,1
0,2291.961030,1.100938,0.014465,1.099408,0.981644,1
0,2291.980792,1.100574,0.011610,1.101257,0.981759,1
0,2292.000553,1.099069,0.010981,1.101142,0.981872,1
0,2292.020313,1.094049,0.011749,1.098627,0.981983,1
0,2292.040072,1.095721,0.015158,1.096381,0.982092,1
0,2292.059830,1.096276,0.015754,1.093729,0.982200,1
0,2292.079587,1.092778,0.015173,1.088509,0.982306,1
0,2292.099343,1.093068,0.013523,1.089025,0.982411,1
0,2292.119097,1.100932,0.011922,1.096665,0.982514,1
0,2292.138851,1.101044,0.010972,1.101896,0.982615,1
0,2292.158604,1.102431,0.011812,1.102885,0.982715,1
0,2292.178355,1.103862,0.012639,1.100888,0.982813,1
0,2292.198106,1.103394,0.014586,1.095239,0.982909,1
0,2292.217855,1.092539,0.014458,1.088067,0.983004,1
0,2292.237603,1.087750,0.012675,1.087326,0.983097,1
0,2292.257351,1.091278,0.011540,1.094160,0.983189,1
0,2292.277097,1.097902,0.011464,1.099023,0.983279,1
0,2292.296842,1.099437,0.011051,1.100318,0.983367,1
0,2292.316586,1.103591,0.014868,1.100502,0.983454,1
0,2292.336329,1.102618,0.015927,1.099765,0.983540,1
0,2292.356071,1.099156,0.014133,1.099450,0.983623,1
0,2292.375812,1.103703,0.011833,1.101194,0.983706,1
0,2292.395552,1.104943,0.011206,1.102616,0.983787,1
0,2292.415290,1.104979,0.010959,1.102525,0.983866,1
0,2292.435028,1.103224,0.012037,1.102248,0.983944,1
0,2292.454765,1.103106,0.013461,1.102692,0.984020,1
0,2292.474500,1.102450,0.015122,1.103535,0.984095,1
0,2292.494235,1.104927,0.013654,1.104087,0.984168,1
0,2292.513968,1.103695,0.010991,1.103779,0.984240,1
0,2292.533701,1.103594,0.011385,1.102915,0.984310,1
0,2292.553432,1.105822,0.010839,1.102321,0.984379,1
0,2292.573162,1.104059,0.012694,1.101515,0.984446,1
0,2292.592891,1.102612,0.014208,1.100133,0.984512,1
0,2292.612619,1.102770,0.014887,1.099226,0.984576,1
0,2292.632346,1.103242,0.013748,1.098868,0.984640,1
0,2292.652072,1.104387,0.011576,1.099187,0.984701,1
0,2292.671797,1.100003,0.010388,1.099763,0.984761,1
0,2292.691521,1.096947,0.011863,1.099236,0.984820,1
0,2292.711244,1.096799,0.013175,1.098920,0.984877,1
0,2292.730966,1.100047,0.014234,1.099577,0.984933,1
0,2292.750686,1.098839,0.014230,1.099754,0.984988,1
0,2292.770406,1.092758,0.012611,1.099747,0.985041,1
0,2292.790124,1.090540,0.011442,1.099759,0.985093,1
0,2292.809842,1.084779,0.010658,1.099648,0.985143,1
0,2292.829558,1.082738,0.011287,1.099209,0.985193,1
0,2292.849274,1.086870,0.013328,1.098781,0.985240,1
0,2292.868988,1.093776,0.014641,1.098990,0.985287,1
0,2292.888701,1.097726,0.013451,1.099140,0.985332,1
0,2292.908413,1.098223,0.011172,1.098769,0.985375,1
0,2292.928124,1.094165,0.010704,1.099074,0.985418,1
0,2292.947834,1.096131,0.010731,1.099904,0.985459,1
0,2292.967543,1.096216,0.011737,1.100567,0.985499,1
0,2292.987251,1.097827,0.013780,1.100134,0.985537,1
0,2293.006958,1.099325,0.014949,1.098209,0.985574,1
0,2293.026664,1.094881,0.013549,1.095616,0.985610,1
0,2293.046368,1.088181,0.012123,1.088981,0.985645,1
0,2293.066072,1.076165,0.010446,1.078564,0.985678,1
0,2293.085774,1.074776,0.010577,1.078391,0.985710,1
0,2293.105476,1.087016,0.011907,1.087244,0.985741,1
0,2293.125176,1.094821,0.014071,1.094048,0.985771,1
0,2293.144876,1.099481,0.014255,1.097670,0.985799,1
0,2293.164574,1.102614,0.013761,1.098067,0.985826,1
0,2293.184271,1.101483,0.010682,1.096844,0.985852,1
0,2293.203967,1.099293,0.011366,1.096811,0.985877,1
0,2293.223662,1.096328,0.011327,1.096947,0.985901,1
0,2293.243356,1.094210,0.012721,1.095936,0.985923,1
0,2293.263049,1.095189,0.014112,1.094877,0.985944,1
0,2293.282741,1.094859,0.014757,1.094827,0.985964,1
0,2293.302432,1.094970,0.013655,1.094992,0.985983,1
0,2293.322122,1.095198,0.011590,1.094220,0.986000,1
0,2293.341811,1.094546,0.010776,1.091755,0.986017,1
0,2293.361498,1.096393,0.011172,1.087569,0.986032,1
0,2293.381185,1.096541,0.011702,1.083996,0.986046,1
0,2293.400870,1.094236,0.013385,1.081786,0.986059,1
0,2293.420555,1.089745,0.012387,1.077228,0.986071,1
0,2293.440238,1.075426,0.011679,1.067189,0.986082,1
0,2293.459920,1.056245,0.011610,1.043702,0.986091,1
0,2293.479602,0.997717,0.011605,0.975273,0.986100,1
0,2293.499282,0.840530,0.013495,0.813918,0.986107,1
0,2293.518961,0.653969,0.009860,0.638895,0.986114,1
0,2293.538639,0.571295,0.007870,0.563798,0.986119,1
0,2293.558316,0.567918,0.007262,0.560206,0.986123,1
0,2293.577992,0.616926,0.006988,0.618149,0.986126,1
0,2293.597667,0.711234,0.008914,0.722051,0.986128,1
0,2293.617341,0.712964,0.009167,0.709725,0.986129,1
