# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl1002
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:33
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3110 K
# - Spectral type: M5.5
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 0.540 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2291.4 - 2516.1 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 0.540 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 23.6
# - Valid pixels: 10288 / 12264 (83.9%)
# - RMS residuals: 0.0460
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2291.441726,nan,nan,nan,nan,0
0,2291.461530,nan,nan,nan,nan,0
0,2291.481333,nan,nan,nan,nan,0
0,2291.501134,nan,nan,nan,nan,0
0,2291.520935,nan,nan,nan,nan,0
0,2291.540734,nan,nan,nan,nan,0
0,2291.560533,nan,nan,nan,nan,0
0,2291.580330,nan,nan,nan,nan,0
0,2291.600127,nan,nan,nan,nan,0
0,2291.619922,nan,nan,nan,nan,0
0,2291.639716,nan,nan,nan,nan,0
0,2291.659509,nan,nan,nan,nan,0
0,2291.679301,nan,nan,nan,nan,0
0,2291.699092,nan,nan,nan,nan,0
0,2291.718882,nan,nan,nan,nan,0
0,2291.738671,nan,nan,nan,nan,0
0,2291.758459,nan,nan,nan,nan,0
0,2291.778245,nan,nan,nan,nan,0
0,2291.798031,nan,nan,nan,nan,0
0,2291.817816,nan,nan,nan,nan,0
0,2291.837599,nan,nan,nan,nan,0
0,2291.857381,nan,nan,nan,nan,0
0,2291.877163,nan,nan,nan,nan,0
0,2291.896943,nan,nan,nan,nan,0
0,2291.916722,nan,nan,nan,nan,0
0,2291.936501,nan,nan,nan,nan,0
0,2291.956278,nan,nan,nan,nan,0
0,2291.976054,nan,nan,nan,nan,0
0,2291.995829,nan,nan,nan,nan,0
0,2292.015603,nan,nan,nan,nan,0
0,2292.035375,1.044595,0.034213,1.061081,1.008181,1
0,2292.055147,1.068734,0.030587,1.075545,1.008153,1
0,2292.074918,1.107059,0.033685,1.097755,1.008125,1
0,2292.094688,1.135162,0.035314,1.117462,1.008097,1
0,2292.114456,1.141209,0.034768,1.133488,1.008068,1
0,2292.134224,1.122983,0.035020,1.139680,1.008039,1
0,2292.153990,1.105831,0.034461,1.138016,1.008010,1
0,2292.173756,1.111598,0.037082,1.125232,1.007981,1
0,2292.193520,1.121208,0.032996,1.097480,1.007951,1
0,2292.213283,1.093594,0.035867,1.065796,1.007920,1
0,2292.233045,1.063066,0.034626,1.048156,1.007890,1
0,2292.252806,1.068776,0.033277,1.067235,1.007859,1
0,2292.272566,1.091751,0.034038,1.094511,1.007828,1
0,2292.292325,1.100679,0.032859,1.101289,1.007796,1
