# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl1002
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.000000e-05,3.864993e-14,5.480263e-12,4.814685e-10,5.293595e-05,6.374196e-05,9.264112e-05,1.016513e+03,1.179126e+03,1.381159e+03,8.586807e-07
1.314147e-05,9.183492e-14,1.018431e-11,7.859907e-10,5.372735e-05,6.776206e-05,9.392770e-05,1.059884e+03,1.217410e+03,1.410755e+03,1.369401e-06
1.726983e-05,2.033215e-13,1.754960e-11,1.195859e-09,5.494027e-05,7.620114e-05,9.570243e-05,1.103470e+03,1.255589e+03,1.440711e+03,2.324976e-06
2.269511e-05,4.429137e-13,2.859658e-11,1.874710e-09,5.691166e-05,8.266142e-05,9.767942e-05,1.147797e+03,1.293987e+03,1.470348e+03,4.007311e-06
2.982471e-05,8.549578e-13,5.439844e-11,2.856998e-09,5.989194e-05,8.530105e-05,9.848537e-05,1.192048e+03,1.332255e+03,1.499904e+03,6.431272e-06
3.919407e-05,1.796992e-12,9.189390e-11,4.119261e-09,6.463208e-05,8.713688e-05,9.947941e-05,1.235806e+03,1.370352e+03,1.527943e+03,9.987483e-06
5.150678e-05,3.421443e-12,1.557154e-10,6.151005e-09,7.058890e-05,8.925449e-05,1.011098e-04,1.280160e+03,1.408507e+03,1.555983e+03,1.559067e-05
6.768750e-05,6.427784e-12,2.631518e-10,8.947662e-09,7.685979e-05,9.121272e-05,1.028759e-04,1.324192e+03,1.446432e+03,1.584089e+03,2.368716e-05
8.895135e-05,1.198916e-11,4.259460e-10,1.264372e-08,8.144902e-05,9.300225e-05,1.042105e-04,1.368250e+03,1.483728e+03,1.610978e+03,3.492724e-05
1.168952e-04,1.998484e-11,6.519411e-10,1.715333e-08,8.453599e-05,9.425710e-05,1.053883e-04,1.412189e+03,1.520284e+03,1.638976e+03,5.096718e-05
1.536175e-04,3.240048e-11,9.737922e-10,2.426968e-08,8.584451e-05,9.512424e-05,1.059449e-04,1.456935e+03,1.556784e+03,1.665259e+03,7.365001e-05
2.018760e-04,4.986793e-11,1.377617e-09,3.210746e-08,8.637565e-05,9.547530e-05,1.063555e-04,1.500616e+03,1.593054e+03,1.691215e+03,1.058368e-04
2.652948e-04,6.925626e-11,1.858191e-09,4.292196e-08,8.689910e-05,9.582249e-05,1.068879e-04,1.543361e+03,1.628755e+03,1.717133e+03,1.513542e-04
3.486365e-04,9.737559e-11,2.554833e-09,5.715612e-08,8.723927e-05,9.622818e-05,1.072784e-04,1.585512e+03,1.662988e+03,1.742444e+03,2.150093e-04
4.581598e-04,1.297415e-10,3.394226e-09,7.440663e-08,8.754297e-05,9.658773e-05,1.075997e-04,1.626109e+03,1.696295e+03,1.767972e+03,3.024342e-04
6.020894e-04,1.689833e-10,4.361774e-09,9.068498e-08,8.779049e-05,9.679966e-05,1.077532e-04,1.666363e+03,1.729059e+03,1.792034e+03,4.210752e-04
7.912343e-04,2.254912e-10,5.500117e-09,1.138726e-07,8.784836e-05,9.684728e-05,1.078898e-04,1.704993e+03,1.760913e+03,1.815075e+03,5.815036e-04
1.039798e-03,2.773398e-10,6.681314e-09,1.366994e-07,8.795080e-05,9.696839e-05,1.080485e-04,1.742254e+03,1.791479e+03,1.838034e+03,7.980120e-04
1.366448e-03,3.325330e-10,7.802129e-09,1.589618e-07,8.814254e-05,9.712388e-05,1.082131e-04,1.778076e+03,1.820534e+03,1.860724e+03,1.089276e-03
1.795714e-03,3.908097e-10,9.079942e-09,1.884327e-07,8.823679e-05,9.723034e-05,1.084788e-04,1.811885e+03,1.848868e+03,1.882796e+03,1.476015e-03
2.359833e-03,4.419520e-10,1.003225e-08,2.151563e-07,8.828937e-05,9.727851e-05,1.085396e-04,1.844765e+03,1.875817e+03,1.904068e+03,1.981048e-03
3.101169e-03,4.941075e-10,1.107770e-08,2.417386e-07,8.831171e-05,9.730386e-05,1.085513e-04,1.875436e+03,1.901202e+03,1.924875e+03,2.633196e-03
4.075393e-03,5.572875e-10,1.239240e-08,2.727053e-07,8.832984e-05,9.732962e-05,1.085827e-04,1.904093e+03,1.925598e+03,1.944576e+03,3.464016e-03
5.355667e-03,6.135936e-10,1.350443e-08,2.904382e-07,8.835190e-05,9.734820e-05,1.086071e-04,1.930459e+03,1.948562e+03,1.964420e+03,4.506228e-03
7.038136e-03,6.295242e-10,1.402041e-08,3.013794e-07,8.836186e-05,9.735526e-05,1.086256e-04,1.954951e+03,1.969912e+03,1.983571e+03,5.793915e-03
9.249147e-03,6.595254e-10,1.406969e-08,3.108003e-07,8.836761e-05,9.736267e-05,1.086295e-04,1.976741e+03,1.990302e+03,2.001957e+03,7.355094e-03
1.215474e-02,6.746003e-10,1.433259e-08,3.179709e-07,8.837324e-05,9.737833e-05,1.086280e-04,1.996539e+03,2.008916e+03,2.019106e+03,9.214292e-03
1.597312e-02,7.047296e-10,1.480546e-08,3.331716e-07,8.838304e-05,9.738956e-05,1.086417e-04,2.013686e+03,2.025619e+03,2.035921e+03,1.140211e-02
2.099104e-02,7.142856e-10,1.478284e-08,3.334374e-07,8.838415e-05,9.739334e-05,1.086508e-04,2.028757e+03,2.040892e+03,2.051297e+03,1.394623e-02
2.758532e-02,6.968244e-10,1.424160e-08,3.225041e-07,8.838457e-05,9.739042e-05,1.086528e-04,2.041649e+03,2.054493e+03,2.065159e+03,1.686800e-02
3.625117e-02,6.570308e-10,1.364988e-08,3.065198e-07,8.838464e-05,9.739272e-05,1.086537e-04,2.052633e+03,2.066010e+03,2.077958e+03,2.018777e-02
