# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl687
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:33
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3498 K
# - Spectral type: M3.0
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 7.560 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2291.4 - 2516.0 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 7.560 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 33.7
# - Valid pixels: 9872 / 12264 (80.5%)
# - RMS residuals: 0.0323
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2291.381959,nan,nan,nan,nan,0
0,2291.401763,nan,nan,nan,nan,0
0,2291.421565,nan,nan,nan,nan,0
0,2291.441366,nan,nan,nan,nan,0
0,2291.461166,nan,nan,nan,nan,0
0,2291.480965,nan,nan,nan,nan,0
0,2291.500763,nan,nan,nan,nan,0
0,2291.520560,nan,nan,nan,nan,0
0,2291.540356,nan,nan,nan,nan,0
0,2291.560150,nan,nan,nan,nan,0
0,2291.579944,nan,nan,nan,nan,0
0,2291.599737,nan,nan,nan,nan,0
0,2291.619528,nan,nan,nan,nan,0
0,2291.639319,nan,nan,nan,nan,0
0,2291.659108,nan,nan,nan,nan,0
0,2291.678896,nan,nan,nan,nan,0
0,2291.698683,nan,nan,nan,nan,0
0,2291.718470,nan,nan,nan,nan,0
0,2291.738255,nan,nan,nan,nan,0
0,2291.758039,nan,nan,nan,nan,0
0,2291.777822,nan,nan,nan,nan,0
0,2291.797604,nan,nan,nan,nan,0
0,2291.817385,nan,nan,nan,nan,0
0,2291.837164,nan,nan,nan,nan,0
0,2291.856943,nan,nan,nan,nan,0
0,2291.876721,nan,nan,nan,nan,0
0,2291.896497,nan,nan,nan,nan,0
0,2291.916273,nan,nan,nan,nan,0
0,2291.936047,nan,nan,nan,nan,0
0,2291.955821,nan,nan,nan,nan,0
0,2291.975593,1.072639,0.031650,1.093646,0.987901,1
0,2291.995364,1.073103,0.027973,1.097961,0.987939,1
0,2292.015135,1.076636,0.028392,1.087903,0.987977,1
0,2292.034904,1.072973,0.028346,1.077760,0.988015,1
0,2292.054672,1.086304,0.026480,1.081072,0.988052,1
0,2292.074439,1.100825,0.028052,1.087261,0.988088,1
0,2292.094205,1.101968,0.032542,1.094794,0.988124,1
0,2292.113970,1.097211,0.032232,1.103951,0.988159,1
0,2292.133733,1.094902,0.031500,1.107748,0.988194,1
0,2292.153496,1.088758,0.028183,1.106744,0.988227,1
0,2292.173258,1.093258,0.028207,1.099789,0.988261,1
0,2292.193018,1.095081,0.030715,1.085485,0.988293,1
0,2292.212778,1.083516,0.028196,1.075154,0.988325,1
0,2292.232536,1.066535,0.025828,1.074703,0.988357,1
0,2292.252294,1.070905,0.028537,1.081355,0.988387,1
0,2292.272050,1.085571,0.025557,1.086462,0.988418,1
0,2292.291805,1.097279,0.028217,1.087313,0.988447,1
0,2292.311559,1.097567,0.027911,1.085206,0.988476,1
0,2292.331313,1.080378,0.027708,1.077322,0.988505,1
0,2292.351065,1.068906,0.031926,1.072173,0.988532,1
0,2292.370816,1.082247,0.031031,1.084237,0.988560,1
0,2292.390566,1.091543,0.028195,1.097530,0.988586,1
0,2292.410314,1.105683,0.025587,1.099781,0.988612,1
0,2292.430062,1.102994,0.024887,1.097715,0.988638,1
0,2292.449809,1.095804,0.023800,1.099379,0.988663,1
0,2292.469555,1.096058,0.025631,1.104494,0.988687,1
0,2292.489299,1.096287,0.025389,1.108630,0.988710,1
0,2292.509043,1.097317,0.028311,1.108488,0.988734,1
0,2292.528785,1.099505,0.026947,1.104070,0.988756,1
0,2292.548527,1.109325,0.022984,1.100108,0.988778,1
0,2292.568267,1.102315,0.022192,1.095848,0.988799,1
0,2292.588006,1.072810,0.020155,1.087442,0.988820,1
0,2292.607744,1.066323,0.028702,1.083146,0.988840,1
0,2292.627482,1.081517,0.025728,1.085235,0.988860,1
0,2292.647218,1.093714,0.028615,1.087667,0.988879,1
0,2292.666953,1.106959,0.028278,1.088421,0.988897,1
0,2292.686687,1.119448,0.029214,1.083931,0.988915,1
0,2292.706419,nan,nan,nan,nan,0
0,2292.726151,nan,nan,nan,nan,0
0,2292.745882,1.127757,0.034659,1.085133,0.988932,1
0,2292.765612,1.107314,0.030900,1.085867,0.988949,1
0,2292.785340,1.101208,0.027198,1.086376,0.988965,1
0,2292.805068,1.096551,0.025999,1.086798,0.988981,1
0,2292.824794,1.079674,0.024779,1.085961,0.988996,1
0,2292.844520,1.076421,0.027983,1.083264,0.989010,1
0,2292.864244,1.092297,0.028273,1.083152,0.989024,1
0,2292.883967,1.107103,0.026669,1.084807,0.989038,1
0,2292.903689,1.099902,0.031100,1.082932,0.989050,1
0,2292.923411,1.076047,0.028256,1.084049,0.989063,1
0,2292.943131,1.070553,0.028778,1.089501,0.989074,1
0,2292.962850,1.084325,0.022950,1.095139,0.989085,1
0,2292.982568,1.092534,0.022875,1.096470,0.989096,1
0,2293.002285,1.088095,0.026736,1.088326,0.989106,1
0,2293.022000,1.079390,0.029113,1.081041,0.989115,1
0,2293.041715,1.067948,0.028942,1.072745,0.989124,1
0,2293.061429,1.020180,0.021469,1.040127,0.989133,1
0,2293.081141,0.993573,0.024994,1.012524,0.989140,1
0,2293.100853,1.011093,0.025368,1.026315,0.989148,1
0,2293.120563,1.036324,0.025832,1.055291,0.989154,1
0,2293.140273,1.071258,0.022145,1.081733,0.989161,1
0,2293.159981,1.096083,0.026061,1.093260,0.989166,1
0,2293.179689,1.109445,0.027749,1.090776,0.989171,1
0,2293.199395,1.110129,0.024636,1.092509,0.989176,1
0,2293.219100,1.113261,0.026737,1.095595,0.989180,1
0,2293.238804,1.104147,0.026639,1.091919,0.989183,1
0,2293.258507,1.095466,0.029003,1.087560,0.989186,1
0,2293.278209,1.096748,0.024484,1.090001,0.989189,1
0,2293.297910,1.092191,0.025444,1.096088,0.989191,1
0,2293.317610,1.087940,0.031086,1.099112,0.989192,1
0,2293.337308,1.095162,0.024893,1.094433,0.989193,1
0,2293.357006,1.110022,0.022585,1.080530,0.989193,1
0,2293.376703,1.104541,0.021705,1.070555,0.989193,1
0,2293.396398,1.088866,0.020718,1.075941,0.989192,1
0,2293.416093,1.077925,0.025354,1.081560,0.989191,1
0,2293.435786,1.069284,0.022633,1.077816,0.989189,1
0,2293.455479,1.053157,0.026049,1.061867,0.989187,1
0,2293.475170,1.010932,0.026089,1.011752,0.989184,1
0,2293.494860,0.905183,0.026794,0.892332,0.989181,1
0,2293.514549,0.745527,0.018654,0.730561,0.989177,1
0,2293.534238,0.653397,0.016526,0.640309,0.989173,1
0,2293.553925,0.641116,0.017698,0.629813,0.989168,1
0,2293.573611,0.670988,0.019203,0.669743,0.989163,1
0,2293.593295,0.766740,0.020074,0.775796,0.989157,1
0,2293.612979,0.798978,0.018225,0.799911,0.989151,1
