# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl687
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.000000e-05,8.274681e-14,4.485206e-11,1.116516e-08,1.888376e-05,2.499572e-05,3.404975e-05,1.001941e+03,1.239586e+03,1.563304e+03,2.233656e-07
1.314147e-05,2.324136e-12,1.252092e-10,1.967612e-08,1.917664e-05,3.101885e-05,3.433966e-05,1.071624e+03,1.303348e+03,1.613928e+03,4.135331e-07
1.726983e-05,4.384021e-12,4.283704e-10,3.286874e-08,1.957355e-05,3.206128e-05,3.458522e-05,1.141063e+03,1.370806e+03,1.666579e+03,7.742207e-07
2.269511e-05,1.381953e-11,1.165951e-09,5.252075e-08,2.129136e-05,3.265445e-05,3.479897e-05,1.213772e+03,1.437569e+03,1.716706e+03,1.535028e-06
2.982471e-05,6.173254e-11,2.775167e-09,8.532337e-08,2.811116e-05,3.303461e-05,3.504110e-05,1.288128e+03,1.504630e+03,1.768798e+03,2.884884e-06
3.919407e-05,2.770003e-10,6.604820e-09,1.311525e-07,3.074471e-05,3.337518e-05,3.527712e-05,1.363762e+03,1.571717e+03,1.820800e+03,4.979798e-06
5.150678e-05,9.305430e-10,1.367085e-08,2.012632e-07,3.197955e-05,3.367750e-05,3.549623e-05,1.441647e+03,1.638563e+03,1.872236e+03,8.259969e-06
6.768750e-05,2.464393e-09,2.752798e-08,2.951171e-07,3.248918e-05,3.394959e-05,3.576229e-05,1.518860e+03,1.707334e+03,1.924538e+03,1.320579e-05
8.895135e-05,6.356117e-09,5.302501e-08,4.249504e-07,3.279941e-05,3.418142e-05,3.598371e-05,1.596515e+03,1.775938e+03,1.975896e+03,2.079920e-05
1.168952e-04,1.570186e-08,9.123638e-08,5.724202e-07,3.302728e-05,3.441564e-05,3.618676e-05,1.674461e+03,1.844926e+03,2.025702e+03,3.236022e-05
