# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl849
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:34
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3512 K
# - Spectral type: M3.5
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 8.640 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2291.2 - 2515.8 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 8.640 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 55.2
# - Valid pixels: 9654 / 12264 (78.7%)
# - RMS residuals: 0.0204
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2291.210592,nan,nan,nan,nan,0
0,2291.230393,nan,nan,nan,nan,0
0,2291.250194,nan,nan,nan,nan,0
0,2291.269994,nan,nan,nan,nan,0
0,2291.289792,nan,nan,nan,nan,0
0,2291.309590,nan,nan,nan,nan,0
0,2291.329386,nan,nan,nan,nan,0
0,2291.349182,nan,nan,nan,nan,0
0,2291.368976,nan,nan,nan,nan,0
0,2291.388769,nan,nan,nan,nan,0
0,2291.408562,nan,nan,nan,nan,0
0,2291.428353,nan,nan,nan,nan,0
0,2291.448143,nan,nan,nan,nan,0
0,2291.467932,nan,nan,nan,nan,0
0,2291.487720,nan,nan,nan,nan,0
0,2291.507506,nan,nan,nan,nan,0
0,2291.527292,nan,nan,nan,nan,0
0,2291.547077,nan,nan,nan,nan,0
0,2291.566861,nan,nan,nan,nan,0
0,2291.586643,nan,nan,nan,nan,0
0,2291.606425,nan,nan,nan,nan,0
0,2291.626205,nan,nan,nan,nan,0
0,2291.645985,nan,nan,nan,nan,0
0,2291.665763,nan,nan,nan,nan,0
0,2291.685540,nan,nan,nan,nan,0
0,2291.705316,nan,nan,nan,nan,0
0,2291.725091,nan,nan,nan,nan,0
0,2291.744865,nan,nan,nan,nan,0
0,2291.764638,nan,nan,nan,nan,0
0,2291.784410,nan,nan,nan,nan,0
0,2291.804181,0.991087,0.016973,1.004586,0.989124,1
0,2291.823951,1.027526,0.017339,1.026075,0.989212,1
0,2291.843720,1.080269,0.017569,1.072081,0.989299,1
0,2291.863487,1.099971,0.018111,1.091181,0.989384,1
0,2291.883254,1.092447,0.017575,1.095104,0.989469,1
0,2291.903020,1.080370,0.018995,1.096643,0.989552,1
0,2291.922784,1.077867,0.018025,1.094173,0.989633,1
0,2291.942547,1.084411,0.017841,1.090901,0.989714,1
0,2291.962310,1.090358,0.018531,1.093703,0.989793,1
0,2291.982071,1.093619,0.018522,1.099604,0.989871,1
0,2292.001831,1.093405,0.018849,1.099855,0.989948,1
0,2292.021590,1.085610,0.017527,1.092903,0.990024,1
0,2292.041348,1.084262,0.018637,1.089288,0.990098,1
0,2292.061105,1.092518,0.016786,1.091930,0.990171,1
