# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl514
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:34
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3710 K
# - Spectral type: M1.0
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 14.580 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2291.0 - 2515.6 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 14.580 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 78.8
# - Valid pixels: 10098 / 12264 (82.3%)
# - RMS residuals: 0.0146
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2291.014175,nan,nan,nan,nan,0
0,2291.033975,nan,nan,nan,nan,0
0,2291.053774,nan,nan,nan,nan,0
0,2291.073571,nan,nan,nan,nan,0
0,2291.093368,nan,nan,nan,nan,0
0,2291.113164,nan,nan,nan,nan,0
0,2291.132958,nan,nan,nan,nan,0
0,2291.152752,nan,nan,nan,nan,0
0,2291.172544,nan,nan,nan,nan,0
0,2291.192335,nan,nan,nan,nan,0
0,2291.212126,nan,nan,nan,nan,0
0,2291.231915,nan,nan,nan,nan,0
0,2291.251703,nan,nan,nan,nan,0
0,2291.271490,nan,nan,nan,nan,0
0,2291.291276,nan,nan,nan,nan,0
0,2291.311061,nan,nan,nan,nan,0
0,2291.330845,nan,nan,nan,nan,0
0,2291.350628,nan,nan,nan,nan,0
0,2291.370410,nan,nan,nan,nan,0
0,2291.390190,nan,nan,nan,nan,0
0,2291.409970,nan,nan,nan,nan,0
0,2291.429749,nan,nan,nan,nan,0
0,2291.449526,nan,nan,nan,nan,0
0,2291.469302,nan,nan,nan,nan,0
0,2291.489078,nan,nan,nan,nan,0
0,2291.508852,nan,nan,nan,nan,0
0,2291.528625,nan,nan,nan,nan,0
0,2291.548398,nan,nan,nan,nan,0
0,2291.568169,nan,nan,nan,nan,0
0,2291.587939,nan,nan,nan,nan,0
0,2291.607708,1.083366,0.012077,1.087854,0.989477,1
0,2291.627476,1.089132,0.011908,1.087356,0.989539,1
0,2291.647242,1.095190,0.012218,1.086707,0.989600,1
0,2291.667008,1.094895,0.012834,1.087874,0.989661,1
0,2291.686773,1.091194,0.013090,1.090444,0.989720,1
0,2291.706537,1.094781,0.012349,1.091442,0.989778,1
0,2291.726299,1.097940,0.012001,1.091828,0.989834,1
0,2291.746061,1.093662,0.011828,1.089631,0.989890,1
0,2291.765821,1.080515,0.012316,1.080218,0.989944,1
0,2291.785580,1.047022,0.012547,1.055266,0.989997,1
0,2291.805339,1.025408,0.012006,1.031880,0.990050,1
0,2291.825096,1.046542,0.011617,1.045898,0.990101,1
0,2291.844852,1.079320,0.011265,1.073807,0.990151,1
0,2291.864607,1.088204,0.011632,1.084984,0.990199,1
