# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl905
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:33
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3161 K
# - Spectral type: M5.0
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 1.080 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2291.8 - 2516.5 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 1.080 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 27.9
# - Valid pixels: 9854 / 12264 (80.3%)
# - RMS residuals: 0.0375
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2291.801998,nan,nan,nan,nan,0
0,2291.821805,nan,nan,nan,nan,0
0,2291.841610,nan,nan,nan,nan,0
0,2291.861414,nan,nan,nan,nan,0
0,2291.881217,nan,nan,nan,nan,0
0,2291.901019,nan,nan,nan,nan,0
0,2291.920820,nan,nan,nan,nan,0
0,2291.940620,nan,nan,nan,nan,0
0,2291.960419,nan,nan,nan,nan,0
0,2291.980217,nan,nan,nan,nan,0
0,2292.000014,nan,nan,nan,nan,0
0,2292.019809,nan,nan,nan,nan,0
0,2292.039604,nan,nan,nan,nan,0
0,2292.059398,nan,nan,nan,nan,0
0,2292.079190,nan,nan,nan,nan,0
0,2292.098982,nan,nan,nan,nan,0
0,2292.118772,nan,nan,nan,nan,0
0,2292.138561,nan,nan,nan,nan,0
0,2292.158349,nan,nan,nan,nan,0
0,2292.178137,nan,nan,nan,nan,0
0,2292.197923,nan,nan,nan,nan,0
0,2292.217708,nan,nan,nan,nan,0
0,2292.237492,nan,nan,nan,nan,0
0,2292.257275,nan,nan,nan,nan,0
0,2292.277056,nan,nan,nan,nan,0
0,2292.296837,nan,nan,nan,nan,0
0,2292.316617,nan,nan,nan,nan,0
0,2292.336395,nan,nan,nan,nan,0
0,2292.356173,nan,nan,nan,nan,0
0,2292.375950,nan,nan,nan,nan,0
0,2292.395725,1.125298,0.037544,1.116759,1.002734,1
0,2292.415499,1.123052,0.035852,1.118280,1.002667,1
0,2292.435273,1.114584,0.035785,1.116424,1.002601,1
0,2292.455045,1.105713,0.035545,1.120076,1.002535,1
0,2292.474816,1.110616,0.032261,1.125861,1.002469,1
0,2292.494586,1.124267,0.035914,1.129257,1.002404,1
0,2292.514355,1.133932,0.038610,1.127742,1.002339,1
0,2292.534123,1.133501,0.037014,1.122762,1.002275,1
0,2292.553890,1.121138,0.037500,1.117804,1.002211,1
0,2292.573656,1.086801,0.034515,1.108100,1.002148,1
0,2292.593421,1.056644,0.033529,1.094535,1.002085,1
0,2292.613185,1.069437,0.036636,1.091713,1.002022,1
0,2292.632947,1.101951,0.035959,1.098250,1.001960,1
0,2292.652709,1.113361,0.034739,1.103240,1.001899,1
0,2292.672469,1.110938,0.035965,1.102420,1.001837,1
0,2292.692229,1.098759,0.038698,1.093220,1.001777,1
0,2292.711987,1.100675,0.035747,1.089193,1.001716,1
0,2292.731744,1.117550,0.033675,1.093968,1.001656,1
0,2292.751501,1.124238,0.035687,1.096987,1.001597,1
0,2292.771256,1.126903,0.038662,1.098274,1.001538,1
0,2292.791010,1.125734,0.036546,1.098217,1.001479,1
0,2292.810763,1.099722,0.033986,1.100036,1.001421,1
0,2292.830515,1.072004,0.036309,1.100116,1.001363,1
0,2292.850266,1.078265,0.036558,1.095893,1.001306,1
0,2292.870016,1.109259,0.035527,1.095126,1.001249,1
0,2292.889765,1.132874,0.036103,1.094654,1.001192,1
0,2292.909512,1.122320,0.038243,1.090948,1.001136,1
0,2292.929259,1.085101,0.036618,1.093948,1.001080,1
0,2292.949005,1.068164,0.034400,1.100086,1.001025,1
0,2292.968749,1.082261,0.036215,1.107107,1.000970,1
0,2292.988493,1.093605,0.035357,1.105940,1.000916,1
0,2293.008235,1.089503,0.035260,1.093025,1.000861,1
0,2293.027977,1.083719,0.035750,1.085120,1.000808,1
0,2293.047717,1.050075,0.035388,1.061035,1.000754,1
0,2293.067456,0.974218,0.033153,0.995797,1.000701,1
0,2293.087194,0.944231,0.033333,0.966233,1.000649,1
0,2293.106931,0.976097,0.032058,0.999323,1.000596,1
0,2293.126667,nan,nan,nan,nan,0
0,2293.146402,nan,nan,nan,nan,0
0,2293.166136,1.128585,0.037975,1.102558,1.000545,1
