# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl699
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:33
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3326 K
# - Spectral type: M4.0
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 2.700 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2291.9 - 2516.6 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 2.700 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 27.4
# - Valid pixels: 9715 / 12264 (79.2%)
# - RMS residuals: 0.0380
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2291.908031,nan,nan,nan,nan,0
0,2291.927838,nan,nan,nan,nan,0
0,2291.947645,nan,nan,nan,nan,0
0,2291.967450,nan,nan,nan,nan,0
0,2291.987254,nan,nan,nan,nan,0
0,2292.007058,nan,nan,nan,nan,0
0,2292.026860,nan,nan,nan,nan,0
0,2292.046661,nan,nan,nan,nan,0
0,2292.066461,nan,nan,nan,nan,0
0,2292.086260,nan,nan,nan,nan,0
0,2292.106058,nan,nan,nan,nan,0
0,2292.125854,nan,nan,nan,nan,0
0,2292.145650,nan,nan,nan,nan,0
0,2292.165445,nan,nan,nan,nan,0
0,2292.185238,nan,nan,nan,nan,0
0,2292.205031,nan,nan,nan,nan,0
0,2292.224822,nan,nan,nan,nan,0
0,2292.244613,nan,nan,nan,nan,0
0,2292.264402,nan,nan,nan,nan,0
0,2292.284190,nan,nan,nan,nan,0
0,2292.303978,nan,nan,nan,nan,0
0,2292.323764,nan,nan,nan,nan,0
0,2292.343549,nan,nan,nan,nan,0
0,2292.363333,nan,nan,nan,nan,0
0,2292.383116,nan,nan,nan,nan,0
0,2292.402898,nan,nan,nan,nan,0
0,2292.422679,nan,nan,nan,nan,0
0,2292.442458,nan,nan,nan,nan,0
0,2292.462237,nan,nan,nan,nan,0
0,2292.482015,nan,nan,nan,nan,0
0,2292.501791,1.115640,0.043548,1.119651,0.999565,1
0,2292.521567,1.121051,0.046919,1.115910,0.999570,1
0,2292.541341,1.115865,0.042680,1.109939,0.999574,1
0,2292.561114,1.096590,0.044050,1.103441,0.999578,1
0,2292.580887,1.058503,0.039109,1.091252,0.999582,1
0,2292.600658,1.041000,0.041442,1.080507,0.999585,1
0,2292.620428,1.065755,0.043511,1.081357,0.999588,1
0,2292.640197,1.090792,0.043824,1.086978,0.999590,1
0,2292.659965,1.099645,0.046274,1.090231,0.999592,1
0,2292.679732,1.097857,0.042990,1.085860,0.999594,1
0,2292.699498,1.096247,0.040319,1.077167,0.999595,1
0,2292.719263,1.104044,0.041957,1.077507,0.999596,1
0,2292.739027,1.115066,0.040985,1.082052,0.999596,1
0,2292.758789,1.116379,0.043331,1.084411,0.999596,1
0,2292.778551,1.113417,0.041800,1.085336,0.999596,1
0,2292.798311,1.103417,0.043325,1.085884,0.999595,1
0,2292.818071,1.072777,0.041727,1.087066,0.999594,1
0,2292.837829,1.055735,0.040342,1.084646,0.999593,1
0,2292.857587,1.073420,0.042384,1.081520,0.999591,1
0,2292.877343,1.106828,0.042971,1.082301,0.999589,1
0,2292.897098,1.121774,0.041146,1.080033,0.999586,1
0,2292.916852,1.096747,0.043483,1.078791,0.999583,1
0,2292.936605,1.061747,0.043623,1.084571,0.999580,1
0,2292.956357,1.061804,0.038367,1.091806,0.999576,1
0,2292.976108,1.075894,0.039076,1.096765,0.999572,1
0,2292.995858,1.078920,0.039039,1.089217,0.999568,1
0,2293.015607,1.074497,0.040164,1.075866,0.999563,1
0,2293.035355,1.062740,0.038970,1.065440,0.999557,1
0,2293.055102,1.011141,0.038590,1.024722,0.999552,1
0,2293.074847,0.949057,0.036318,0.968276,0.999546,1
0,2293.094592,0.950699,0.036758,0.967409,0.999540,1
0,2293.114335,0.981251,0.039459,1.007043,0.999533,1
0,2293.134078,1.027329,0.039718,1.053099,0.999526,1
0,2293.153819,1.090906,0.040357,1.085676,0.999519,1
0,2293.173560,1.120796,0.044943,1.091607,0.999511,1
0,2293.193299,1.124437,0.043370,1.094292,0.999503,1
0,2293.213037,1.119372,0.040732,1.100446,0.999494,1
0,2293.232774,1.107282,0.039896,1.098420,0.999486,1
0,2293.252510,1.094375,0.041238,1.092416,0.999477,1
0,2293.272245,1.097851,0.037928,1.093413,0.999467,1
0,2293.291979,1.108547,0.041633,1.100380,0.999457,1
0,2293.311712,1.108814,0.041329,1.105191,0.999447,1
0,2293.331444,1.110123,0.042506,1.102101,0.999437,1
0,2293.351174,1.112166,0.040541,1.087397,0.999426,1
0,2293.370904,1.112392,0.041361,1.072356,0.999415,1
0,2293.390633,1.103561,0.040426,1.075232,0.999403,1
0,2293.410360,1.093884,0.038706,1.084023,0.999391,1
0,2293.430087,1.088746,0.040057,1.083357,0.999379,1
0,2293.449812,1.079686,0.042800,1.071742,0.999367,1
