# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl445
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:33
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3379 K
# - Spectral type: M4.0
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 3.780 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2291.9 - 2516.6 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 3.780 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 25.7
# - Valid pixels: 10033 / 12264 (81.8%)
# - RMS residuals: 0.0400
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2291.943319,nan,nan,nan,nan,0
0,2291.963127,nan,nan,nan,nan,0
0,2291.982933,nan,nan,nan,nan,0
0,2292.002739,nan,nan,nan,nan,0
0,2292.022543,nan,nan,nan,nan,0
0,2292.042347,nan,nan,nan,nan,0
0,2292.062149,nan,nan,nan,nan,0
0,2292.081950,nan,nan,nan,nan,0
0,2292.101750,nan,nan,nan,nan,0
0,2292.121550,nan,nan,nan,nan,0
0,2292.141348,nan,nan,nan,nan,0
0,2292.161145,nan,nan,nan,nan,0
0,2292.180941,nan,nan,nan,nan,0
0,2292.200735,nan,nan,nan,nan,0
0,2292.220529,nan,nan,nan,nan,0
0,2292.240322,nan,nan,nan,nan,0
0,2292.260114,nan,nan,nan,nan,0
0,2292.279904,nan,nan,nan,nan,0
0,2292.299694,nan,nan,nan,nan,0
0,2292.319482,nan,nan,nan,nan,0
0,2292.339270,nan,nan,nan,nan,0
0,2292.359056,nan,nan,nan,nan,0
0,2292.378841,nan,nan,nan,nan,0
0,2292.398625,nan,nan,nan,nan,0
0,2292.418409,nan,nan,nan,nan,0
0,2292.438191,nan,nan,nan,nan,0
0,2292.457972,nan,nan,nan,nan,0
0,2292.477752,nan,nan,nan,nan,0
0,2292.497530,nan,nan,nan,nan,0
0,2292.517308,nan,nan,nan,nan,0
0,2292.537085,1.110965,0.039240,1.104169,0.990812,1
0,2292.556861,1.094615,0.039786,1.099160,0.990662,1
0,2292.576635,1.064298,0.035352,1.089679,0.990514,1
0,2292.596409,1.040592,0.035303,1.078268,0.990368,1
0,2292.616181,1.060220,0.038053,1.077164,0.990223,1
0,2292.635953,1.083364,0.039830,1.082094,0.990079,1
0,2292.655723,1.087708,0.039678,1.085690,0.989936,1
0,2292.675492,1.093739,0.037215,1.083708,0.989795,1
0,2292.695261,1.094196,0.036246,1.075323,0.989655,1
0,2292.715028,1.101195,0.038732,1.073706,0.989517,1
0,2292.734794,1.112917,0.033202,1.078401,0.989380,1
0,2292.754559,1.114333,0.033324,1.080827,0.989244,1
0,2292.774323,1.111769,0.036904,1.081873,0.989109,1
0,2292.794086,1.101368,0.038389,1.082277,0.988976,1
0,2292.813847,1.074747,0.036978,1.083316,0.988844,1
0,2292.833608,1.052192,0.033585,1.081617,0.988714,1
0,2292.853368,1.063801,0.032374,1.078425,0.988584,1
0,2292.873127,1.097501,0.031702,1.079117,0.988456,1
0,2292.892884,1.117607,0.033204,1.078312,0.988330,1
0,2292.912641,1.099259,0.036623,1.076103,0.988204,1
0,2292.932396,1.063735,0.034318,1.080522,0.988080,1
0,2292.952150,1.056007,0.035566,1.087732,0.987957,1
0,2292.971904,1.071163,0.035148,1.093692,0.987835,1
0,2292.991656,1.079166,0.038429,1.089482,0.987715,1
0,2293.011407,1.073774,0.033806,1.077428,0.987596,1
0,2293.031157,1.062021,0.038370,1.069969,0.987478,1
0,2293.050906,1.020349,0.029527,1.042094,0.987361,1
0,2293.070654,0.956820,0.030432,0.986190,0.987245,1
0,2293.090401,0.950663,0.037428,0.973715,0.987131,1
0,2293.110147,0.985062,0.041330,1.007339,0.987018,1
0,2293.129892,1.020296,0.037864,1.048351,0.986906,1
0,2293.149635,1.079538,0.035842,1.081710,0.986796,1
0,2293.169378,1.111392,0.040557,1.089774,0.986686,1
0,2293.189120,1.116313,0.036777,1.089835,0.986578,1
0,2293.208860,1.114849,0.034811,1.095526,0.986471,1
0,2293.228600,1.104232,0.041236,1.095295,0.986365,1
0,2293.248338,1.092345,0.041757,1.089353,0.986260,1
0,2293.268075,nan,nan,nan,nan,0
0,2293.287812,nan,nan,nan,nan,0
0,2293.307547,1.100257,0.042267,1.100937,0.986157,1
0,2293.327281,1.098117,0.039343,1.100338,0.986055,1
0,2293.347014,1.108028,0.039892,1.088717,0.985953,1
0,2293.366746,1.108092,0.041418,1.072877,0.985853,1
0,2293.386477,1.103903,0.035664,1.072006,0.985754,1
0,2293.406207,1.094261,0.035194,1.082555,0.985657,1
0,2293.425936,1.084889,0.036696,1.085207,0.985560,1
0,2293.445663,1.080081,0.034246,1.077538,0.985465,1
0,2293.465390,1.049046,0.035059,1.048814,0.985370,1
0,2293.485116,0.970002,0.035605,0.975124,0.985277,1
0,2293.504840,0.845796,0.030829,0.843363,0.985185,1
0,2293.524564,0.735500,0.027852,0.722544,0.985094,1
0,2293.544286,0.706094,0.025919,0.694553,0.985004,1
0,2293.564007,0.712838,0.025886,0.708081,0.984915,1
0,2293.583728,0.770359,0.028745,0.779265,0.984827,1
0,2293.603447,0.838157,0.031492,0.848616,0.984741,1
0,2293.623165,0.806833,0.031766,0.808573,0.984655,1
0,2293.642882,0.753567,0.025574,0.746314,0.984570,1
0,2293.662598,0.777707,0.027967,0.773462,0.984487,1
0,2293.682313,0.892606,0.032762,0.892610,0.984405,1
0,2293.702027,0.974522,0.031510,0.974713,0.984323,1
0,2293.721740,0.924447,0.028547,0.935984,0.984243,1
0,2293.741452,0.833913,0.030334,0.845167,0.984164,1
0,2293.761162,0.794209,0.027149,0.797213,0.984085,1
0,2293.780872,0.786153,0.031328,0.780740,0.984008,1
0,2293.800580,0.841131,0.030852,0.839395,0.983932,1
0,2293.820288,0.972686,0.032255,0.965943,0.983857,1
0,2293.839994,1.062914,0.031709,1.031754,0.983783,1
0,2293.859700,1.061683,0.033248,1.029097,0.983710,1
0,2293.879404,0.994821,0.035916,0.980663,0.983637,1
0,2293.899107,0.893977,0.029205,0.892640,0.983566,1
0,2293.918809,0.855146,0.030284,0.855129,0.983496,1
0,2293.938511,0.842071,0.031624,0.833236,0.983427,1
0,2293.958211,0.802874,0.029947,0.806376,0.983359,1
0,2293.977910,0.869242,0.027397,0.904732,0.983292,1
0,2293.997608,0.989015,0.030555,1.023844,0.983225,1
0,2294.017304,1.052147,0.033490,1.070360,0.983160,1
0,2294.037000,1.065892,0.033090,1.078046,0.983096,1
0,2294.056695,1.042668,0.034333,1.063829,0.983032,1
0,2294.076389,0.969437,0.029700,0.999440,0.982970,1
0,2294.096081,0.880464,0.030376,0.901663,0.982908,1
0,2294.115773,0.861595,0.031799,0.875216,0.982848,1
0,2294.135463,0.893766,0.030816,0.886735,0.982788,1
0,2294.155153,0.833327,0.032673,0.823776,0.982729,1
0,2294.174841,0.817597,0.029837,0.817403,0.982672,1
0,2294.194528,0.937247,0.034818,0.938323,0.982615,1
0,2294.214214,1.031692,0.033878,1.033902,0.982559,1
0,2294.233900,1.045684,0.033968,1.066597,0.982503,1
0,2294.253584,1.042797,0.037699,1.066272,0.982449,1
0,2294.273267,1.067572,0.036444,1.062179,0.982396,1
0,2294.292949,1.092278,0.035048,1.066648,0.982343,1
0,2294.312630,1.065078,0.038443,1.040890,0.982292,1
0,2294.332309,0.969471,0.034932,0.954683,0.982241,1
0,2294.351988,0.894305,0.031473,0.903638,0.982191,1
0,2294.371666,0.922369,0.034377,0.937586,0.982142,1
0,2294.391342,0.903890,0.036830,0.902685,0.982094,1
0,2294.411018,0.818141,0.029797,0.805328,0.982047,1
0,2294.430693,0.859605,0.028756,0.855429,0.982000,1
0,2294.450366,0.984837,0.041768,0.978708,0.981955,1
0,2294.470038,1.035290,0.032730,1.025648,0.981910,1
0,2294.489710,1.053420,0.028916,1.033287,0.981866,1
0,2294.509380,1.078299,0.033528,1.051643,0.981823,1
0,2294.529049,1.090943,0.034614,1.067336,0.981780,1
0,2294.548717,1.100622,0.034894,1.073292,0.981739,1
0,2294.568384,1.099354,0.037518,1.077011,0.981698,1
0,2294.588050,1.060852,0.033603,1.053097,0.981658,1
0,2294.607715,0.962167,0.035258,0.968670,0.981619,1
0,2294.627379,0.884083,0.035114,0.894080,0.981580,1
0,2294.647042,0.913040,0.033759,0.927232,0.981543,1
0,2294.666704,0.949854,0.033345,0.956419,0.981506,1
0,2294.686364,0.867475,0.037610,0.866937,0.981470,1
0,2294.706024,0.796029,0.038306,0.791646,0.981434,1
0,2294.725682,0.885684,0.041112,0.888187,0.981400,1
0,2294.745340,1.015564,0.037313,1.018074,0.981366,1
0,2294.764996,1.064312,0.036710,1.069201,0.981333,1
0,2294.784652,1.062044,0.033436,1.076448,0.981300,1
0,2294.804306,1.045033,0.032740,1.069443,0.981269,1
0,2294.823959,1.044635,0.036687,1.065821,0.981238,1
0,2294.843611,1.065770,0.036830,1.070985,0.981207,1
0,2294.863262,1.087843,0.037572,1.073351,0.981178,1
0,2294.882912,1.087880,0.034558,1.076010,0.981149,1
0,2294.902561,1.068762,0.031062,1.069436,0.981121,1
0,2294.922209,1.013001,0.035422,1.022501,0.981093,1
0,2294.941856,0.918809,0.031855,0.932618,0.981067,1
0,2294.961502,0.896670,0.031289,0.911792,0.981041,1
0,2294.981147,0.959695,0.031699,0.969553,0.981015,1
0,2295.000790,0.957522,0.033755,0.960239,0.980991,1
0,2295.020433,0.848293,0.028847,0.840114,0.980966,1
0,2295.040074,0.792413,0.031731,0.785646,0.980943,1
0,2295.059715,0.892347,0.030936,0.900451,0.980920,1
0,2295.079354,0.991220,0.032895,1.010883,0.980898,1
0,2295.098992,1.029298,0.033216,1.041962,0.980877,1
0,2295.118630,1.026741,0.038706,1.026035,0.980856,1
0,2295.138266,0.990722,0.036701,0.997977,0.980836,1
0,2295.157901,1.003789,0.033143,1.015450,0.980816,1
0,2295.177535,1.052122,0.036212,1.057723,0.980797,1
0,2295.197168,1.066773,0.033118,1.068059,0.980779,1
0,2295.216800,1.047846,0.037299,1.052740,0.980761,1
0,2295.236431,1.003987,0.034607,1.048846,0.980744,1
0,2295.256061,0.976688,0.033875,1.050422,0.980727,1
0,2295.275689,1.009007,0.040918,1.021327,0.980711,1
0,2295.295317,0.992196,0.040105,0.964198,0.980696,1
0,2295.314944,0.918710,0.032152,0.920198,0.980681,1
0,2295.334569,0.940231,0.034306,0.958962,0.980667,1
0,2295.354194,1.004762,0.037273,1.015679,0.980653,1
0,2295.373817,0.965360,0.036394,0.959194,0.980640,1
0,2295.393440,0.835026,0.029589,0.820975,0.980627,1
0,2295.413061,0.800841,0.028495,0.801280,0.980615,1
0,2295.432681,0.930705,0.032126,0.936049,0.980604,1
0,2295.452300,1.039087,0.033095,1.040856,0.980593,1
0,2295.471918,1.082465,0.033054,1.071510,0.980582,1
0,2295.491536,1.095934,0.035269,1.076853,0.980573,1
0,2295.511152,1.095013,0.033327,1.072492,0.980563,1
0,2295.530766,1.083917,0.037452,1.063338,0.980554,1
0,2295.550380,1.066358,0.036763,1.046628,0.980546,1
0,2295.569993,1.061794,0.031754,1.033315,0.980538,1
0,2295.589605,1.067533,0.035803,1.030152,0.980531,1
0,2295.609215,1.051427,0.032397,1.034769,0.980524,1
0,2295.628825,1.060505,0.037975,1.057495,0.980517,1
0,2295.648434,1.096367,0.038691,1.078288,0.980511,1
0,2295.668041,nan,nan,nan,nan,0
0,2295.687648,nan,nan,nan,nan,0
0,2295.707253,0.978088,0.037526,0.976407,0.980506,1
0,2295.726857,0.917542,0.032557,0.935370,0.980501,1
0,2295.746460,0.967533,0.034326,0.982796,0.980496,1
0,2295.766063,1.016398,0.035491,1.020242,0.980492,1
0,2295.785664,0.954473,0.039459,0.944820,0.980489,1
0,2295.805264,0.814348,0.034783,0.806407,0.980486,1
0,2295.824863,0.786570,0.035193,0.793479,0.980483,1
0,2295.844461,0.905040,0.036876,0.924856,0.980480,1
